Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints
270,EJ Henderson,MIN,LB,12,0,0,0,0,0,0,0,0,2,0,0,1,8.2,98
271,Clark Haggans,ARI,LB,16,0,0,0,0,0,0,0,0,5,0,2,0,6.1,97.8
272,Dwight Freeney,IND,DE,14,0,0,0,0,0,0,0,0,13.5,0,1,0,6.9,97
272,John Kasay,CAR,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.1,97
272,Champ Bailey,DEN,CB,16,0,0,0,0,0,0,0,0,0,3,1,0,6.1,97
275,Jim Leonhard,NYJ,FS,16,0,0,0,0,0,0,0,0,2.5,1,1,0,6.1,96.9
276,Randy Starks,MIA,DE,16,0,0,0,0,0,0,0,0,7,0,0,1,6,96.6
277,Cedric Griffin,MIN,SS,16,0,0,0,0,0,0,0,0,0,4,3,0,6,96.5
278,Osi Umenyiora,NYG,OLB,16,0,0,0,0,0,0,0,0,7,0,4,4,6,96.4
279,Reed Doughty,WAS,FS,15,0,0,0,0,0,0,0,0,2,1,0,1,6.4,96.3
280,Michael Boley,NYG,OLB,11,0,0,0,0,0,0,0,0,1,0,0,0,8.7,96
281,Abram Elam,CLE,FS,16,0,0,0,0,0,0,0,0,1,0,1,1,6,95.9
282,AJ Hawk,GB,OLB,16,0,0,0,0,0,0,0,0,1,2,0,0,6,95.7
283,Nate Burleson,SEA,WR,13,0,0,0,4,0,63,812,3,0,0,0,0,7.4,95.6
283,Jermichael Finley,GB,TE,13,0,0,0,0,0,55,676,5,0,0,0,0,7.4,95.6
285,Ryan Clark,PIT,FS,15,0,0,0,0,0,0,0,0,0,3,0,0,6.4,95.5
285,Todd Heap,BAL,TE,16,0,0,0,2,0,53,593,6,0,0,0,0,6,95.5
287,Chinedum Ndukwe,CIN,S,16,0,0,0,0,0,0,0,0,2,1,0,0,6,95.3
287,Robert Mathis,IND,OLB,14,0,0,0,0,0,0,0,0,9.5,0,5,0,6.8,95.3
289,Aqib Talib,TB,CB,15,0,0,0,0,0,0,0,0,0,5,0,1,6.3,95
289,Washington Football Team,WAS,DST,16,0,0,0,0,0,0,0,0,40,11,17,6,5.9,95
291,Gibril Wilson,MIA,DB,16,0,0,0,0,0,0,0,0,1,0,0,0,5.9,94.7
292,Jonathan Babineaux,ATL,DT,16,0,0,0,0,0,0,0,0,6,0,2,2,5.9,94.6
293,Nate Washington,TEN,WR,16,0,0,0,15,0,47,569,6,0,0,0,0,5.9,94.4
293,Josh Freeman,TB,QB,10,1855,10,18,161,0,0,1,0,0,0,0,0,9.4,94.4
293,Felix Jones,DAL,RB,14,0,0,0,685,3,19,119,0,0,0,0,0,6.7,94.4
296,Mathias Kiwanuka,NYG,DE,16,0,0,0,0,0,0,0,0,3,0,2,0,5.9,93.9
297,Devery Henderson,NO,WR,16,0,0,0,13,0,51,804,2,0,0,0,0,5.9,93.7
298,Kyle Williams,BUF,DT,14,0,0,0,0,0,0,0,0,4,0,1,0,6.7,93.6
299,Patrick Crayton,DAL,WR,16,0,0,0,28,0,37,622,5,0,0,0,0,5.8,93
299,Brent Grimes,ATL,CB,16,0,0,0,0,0,0,0,0,0,6,0,1,5.8,93
301,Mike Bell,NO,RB,13,0,0,0,654,5,4,12,0,0,0,0,0,7.1,92.6
302,Deon Grant,SEA,SS,16,0,0,0,0,0,0,0,0,0,3,1,1,5.8,92.5
302,William Gay,PIT,FS,16,0,0,0,0,0,0,0,0,1,0,1,0,5.8,92.5
304,Nick Roach,CHI,ILB,16,0,0,0,0,0,0,0,0,2,0,3,1,5.8,92.1
305,Braylon Edwards,NYJ,WR,16,0,0,0,0,0,45,680,4,0,0,0,0,5.8,92
305,Derek Cox,JAX,CB,16,0,0,0,0,0,0,0,0,0,4,0,1,5.8,92
305,Nick Folk,DAL,K,14,0,0,0,0,0,0,0,0,0,0,0,0,6.6,92
305,Michael Griffin,TEN,SS,16,0,0,0,0,0,0,0,0,1,1,2,2,5.8,92
309,Takeo Spikes,SF,LB,15,0,0,0,0,0,0,0,0,4,0,0,1,6.1,91.8
310,Devin Hester,CHI,WR,13,0,0,0,-1,0,57,757,3,0,0,0,0,7,91.6
310,Steve Breaston,ARI,WR,15,0,0,0,44,0,55,712,3,0,0,0,0,6.1,91.6
312,Chris Johnson,LV,CB,15,0,0,0,0,0,0,0,0,0,3,0,0,6.1,91.5
312,Cortland Finnegan,TEN,CB,13,0,0,0,0,0,0,0,0,0,5,0,0,7,91.5
314,Sabby Piscitelli,TB,SS,16,0,0,0,0,0,0,0,0,0,2,1,1,5.7,91
315,Alex Brown,CHI,DE,16,0,0,0,0,0,0,0,0,6,0,0,1,5.7,90.8
315,Terrell Suggs,BAL,DE,13,0,0,0,0,0,0,0,0,4.5,0,1,1,7,90.8
317,Jarret Johnson,BAL,OLB,16,0,0,0,0,0,0,0,0,6,2,1,0,5.7,90.5
318,Joey Porter,MIA,LB,14,0,0,0,0,0,0,0,0,9,0,1,1,6.4,90.2
318,Correll Buckhalter,DEN,RB,14,0,0,0,642,1,31,240,0,0,0,0,0,6.4,90.2
320,Asante Samuel,PHI,CB,16,0,0,0,0,0,0,0,0,0,9,1,1,5.6,89.5
320,Zack Bowman,CHI,CB,16,0,0,0,0,0,0,0,0,0,6,1,0,5.6,89.5
320,Calais Campbell,ARI,DE,16,0,0,0,0,0,0,0,0,7,0,1,0,5.6,89.5
320,Tracy Porter,NO,CB,12,0,0,0,0,0,0,0,0,0,4,2,0,7.5,89.5
324,Gary Guyton,NE,LB,16,0,0,0,0,0,0,0,0,1.5,0,0,0,5.6,89
324,Eric Wright,CLE,CB,16,0,0,0,0,0,0,0,0,0,4,0,0,5.6,89
324,John Carney,NO,K,11,0,0,0,0,0,0,0,0,0,0,0,0,8.1,89
327,Ryan Fitzpatrick,BUF,QB,10,1422,9,10,141,1,0,0,0,0,0,0,0,8.9,88.98
328,Steve Gregory,LAC,FS,16,0,0,0,0,0,0,0,0,2,1,0,2,5.6,88.8
329,Andre' Goodman,DEN,CB,16,0,0,0,0,0,0,0,0,1,5,0,1,5.5,88.7
330,William James,DET,DB,16,0,0,0,0,0,0,0,0,0,2,0,0,5.5,88.5
330,Brandon Carr,KC,CB,16,0,0,0,0,0,0,0,0,0,1,1,1,5.5,88.5
332,Josh Brown,LAR,K,16,36,1,0,0,0,0,0,0,0,0,0,0,5.5,88.44
333,Kevin Boss,NYG,TE,15,0,0,0,16,0,42,567,5,0,0,1,0,5.9,88.3
334,Jason Hanson,DET,K,16,0,0,0,0,0,0,0,0,0,0,0,0,5.5,88
334,Kerry Rhodes,NYJ,FS,16,0,0,0,0,0,0,0,0,0,3,0,1,5.5,88
334,DeAndre Levy,DET,OLB,16,0,0,0,0,0,0,0,0,0,1,1,0,5.5,88
334,Josh Scobee,JAX,K,16,0,0,0,0,0,0,0,0,0,0,0,0,5.5,88
338,Donnie Avery,LAR,WR,16,0,0,0,30,0,47,589,5,0,0,0,0,5.5,87.9
338,Quincy Black,TB,LB,16,0,0,0,0,0,0,0,0,1.5,1,0,0,5.5,87.9
340,Jay Ratliff,DAL,NT,16,0,0,0,0,0,0,0,0,6,0,2,4,5.5,87.8
341,Juqua Parker,PHI,DE,16,0,0,0,0,0,0,0,0,8,0,2,0,5.4,87
341,Nick Harper,TEN,CB,11,0,0,0,0,0,0,0,0,0,1,0,0,7.9,87
343,Fred Davis,WAS,TE,16,0,0,0,0,0,48,509,6,0,0,0,0,5.4,86.9
344,Aaron Curry,SEA,OLB,14,0,0,0,0,0,0,0,0,2,0,2,0,6.2,86.8
345,Stephen Nicholas,ATL,OLB,16,0,0,0,0,0,0,0,0,3,0,1,1,5.4,86.7
346,Chris Kelsay,BUF,DE,16,0,0,0,0,0,0,0,0,5,0,1,1,5.4,86.5
346,Bryant McFadden,ARI,CB,16,0,0,0,0,0,0,0,0,0,0,0,1,5.4,86.5
348,Kenny Britt,TEN,WR,16,0,0,0,0,0,42,701,3,0,0,0,0,5.4,86.1
349,Joe Nedney,SF,K,14,0,0,0,0,0,0,0,0,0,0,0,0,6.1,86
350,Bernard Berrian,MIN,WR,16,0,0,0,0,0,55,618,4,0,0,0,0,5.4,85.8
351,Earl Bennett,CHI,WR,16,0,0,0,0,0,54,717,2,0,0,0,0,5.4,85.7
352,Nick Collins,GB,FS,16,0,0,0,0,0,0,0,0,1,6,0,2,5.4,85.6
353,Tony Hargrove,NO,DL,16,0,0,0,0,0,0,0,0,5,0,1,3,5.3,85.5
354,Jabar Gaffney,DEN,WR,16,0,0,0,0,0,54,732,2,0,0,0,0,5.3,85.2
355,Tyrone Carter,PIT,DB,16,0,0,0,0,0,0,0,0,1,2,1,1,5.3,85.1
356,Shaun Suisham,DAL,K,14,0,0,0,0,0,0,0,0,0,0,0,0,6.1,85
356,Neil Rackers,ARI,K,14,0,0,0,0,0,0,0,0,0,0,0,0,6.1,85
358,Chester Taylor,MIN,RB,16,0,0,0,338,1,44,389,1,0,0,0,0,5.3,84.7
359,Ronald Bartell,LAR,CB,15,0,0,0,0,0,0,0,0,0,0,3,1,5.6,84.5
360,Josh Wilson,SEA,CB,12,0,0,0,0,0,0,0,0,1,2,0,1,7,84.3
361,Antonio Bryant,TB,WR,13,0,0,0,0,0,39,600,4,0,0,0,0,6.5,84
361,Adewale Ogunleye,CHI,DE,14,0,0,0,0,0,0,0,0,6.5,0,1,3,6,84
361,Parys Haralson,SF,OLB,16,0,0,0,0,0,0,0,0,5,0,0,1,5.2,84
364,Malcom Floyd,LAC,WR,16,0,0,0,0,0,45,776,1,0,0,0,0,5.2,83.6
364,Bryan Scott,BUF,OLB,9,0,0,0,0,0,0,0,0,2,1,1,0,9.3,83.6
366,Brandon McGowan,NE,FS,16,0,0,0,0,0,0,0,0,0,0,3,2,5.2,83.5
366,Domonique Foxworth,BAL,DB,16,0,0,0,0,0,0,0,0,0,4,0,1,5.2,83.5
368,Michael Bush,LV,RB,16,0,0,0,589,3,17,105,0,0,0,0,0,5.2,83.4
369,Brady Quinn,CLE,QB,10,1339,8,7,98,1,1,18,0,0,0,0,0,8.3,83.16
370,Dwayne Bowe,KC,WR,11,0,0,0,0,0,47,589,4,0,0,0,0,7.5,82.9
370,Davone Bess,MIA,WR,16,0,0,0,11,0,76,758,2,0,0,0,0,5.2,82.9
372,James Butler,LAR,DB,13,0,0,0,0,0,0,0,0,0,3,0,1,6.3,82.5
373,Laveranues Coles,CIN,WR,16,0,0,0,10,0,43,514,5,0,0,0,0,5.2,82.4
373,Darryl Tapp,SEA,DE,16,0,0,0,0,0,0,0,0,2.5,0,0,1,5.2,82.4
375,Mike Jenkins,DAL,CB,16,0,0,0,0,0,0,0,0,0,5,0,0,5.1,82
376,Jacoby Jones,HOU,WR,14,0,0,0,22,0,27,437,6,0,0,0,0,5.8,81.9
376,Owen Daniels,HOU,TE,8,0,0,0,0,0,40,519,5,0,0,0,0,10.2,81.9
378,Kevin Faulk,NE,RB,15,0,0,0,335,2,37,301,1,0,0,0,0,5.4,81.6
379,Shaun Ellis,NYJ,DE,15,0,0,0,0,0,0,0,0,6.5,0,1,0,5.4,81.3
380,Tyler Brayton,CAR,DT,15,0,0,0,0,0,0,0,0,5,0,2,1,5.4,81.1
381,Scott Shanle,NO,LB,14,0,0,0,0,0,0,0,0,0,2,0,2,5.8,81
382,Michael Huff,LV,FS,16,0,0,0,0,0,0,0,0,0.5,3,0,1,5.1,80.9
383,Stylez White,TB,DE,15,0,0,0,0,0,0,0,0,6.5,0,0,0,5.4,80.8
384,Jerraud Powers,IND,CB,12,0,0,0,0,0,0,0,0,0,1,1,1,6.7,80.5
385,Ike Taylor,PIT,CB,16,0,0,0,0,0,0,0,0,1,1,0,1,5,79.8
386,Antonio Smith,HOU,DE,16,0,0,0,0,0,0,0,0,4.5,0,2,2,5,79.6
387,Thomas Davis Sr.,CAR,OLB,7,0,0,0,0,0,0,0,0,1.5,2,0,0,11.4,79.5
387,Corey Mays,KC,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,5,79.5
389,Tony Brown,TEN,DT,15,0,0,0,0,0,0,0,0,5,0,3,1,5.3,79.3
390,Kevin Williams,MIN,DT,16,0,0,0,0,0,0,0,0,6,0,1,1,5,79.2
390,Louis Murphy,LV,WR,16,0,0,0,31,0,34,521,4,0,0,0,0,5,79.2
392,Las Vegas Raiders,LV,DST,16,0,0,0,0,0,0,0,0,37,8,13,12,4.9,79
393,Jason Avant,PHI,WR,16,0,0,0,0,0,41,587,3,0,0,1,0,4.9,78.7
393,Johnny Knox,CHI,WR,15,0,0,0,0,0,45,527,5,0,0,0,0,5.2,78.7
395,Jake Delhomme,CAR,QB,11,2015,8,18,60,0,0,0,0,0,0,0,0,7.1,78.6
396,Chris Harris,CAR,DB,13,0,0,0,0,0,0,0,0,0,3,2,1,6,78.5
397,Justin Fargas,LV,RB,12,0,0,0,491,3,17,113,0,0,0,0,0,6.5,78.4
398,Mohamed Massaquoi,CLE,WR,16,0,0,0,-3,0,34,624,3,0,0,0,0,4.9,78.1
398,William Hayes,TEN,DE,16,0,0,0,0,0,0,0,0,4,0,2,0,4.9,78.1
400,Chris Gamble,CAR,CB,16,0,0,0,0,0,0,0,0,0,4,0,0,4.9,78
400,Dunta Robinson,HOU,CB,16,0,0,0,0,0,0,0,0,0,0,1,0,4.9,78
400,Reggie Nelson,JAX,FS,16,0,0,0,0,0,0,0,0,0,0,0,1,4.9,78
400,Ed Reed,BAL,FS,12,0,0,0,0,0,0,0,0,0,3,3,1,6.5,78
404,Leonard Little,LAR,DE,13,0,0,0,0,0,0,0,0,6.5,1,0,0,6,77.8
405,Brian Hartline,MIA,WR,16,0,0,0,29,1,31,506,3,0,0,0,0,4.8,77.5
406,Vontae Davis,MIA,CB,16,0,0,0,0,0,0,0,0,0,4,0,0,4.8,77
406,Billy Cundiff,BAL,K,12,0,0,0,0,0,0,0,0,0,0,0,0,6.4,77
408,Marques Douglas,NYJ,DT,16,0,0,0,0,0,0,0,0,1.5,0,1,2,4.8,76.9
408,Jimmy Wilkerson,TB,DE,15,0,0,0,0,0,0,0,0,6,0,2,0,5.1,76.9
410,Josh Morgan,SF,WR,16,0,0,0,61,0,52,527,3,0,0,0,0,4.8,76.8
411,Mike Vrabel,KC,LB,14,0,0,0,0,0,1,1,1,2,0,2,1,5.5,76.7
411,Trevor Scott,LV,DE,16,0,0,0,0,0,0,0,0,7,0,0,0,4.8,76.7
413,Kroy Biermann,ATL,DE,16,0,0,0,0,0,0,0,0,5,0,1,2,4.8,76.5
414,Tramon Williams,GB,CB,16,0,0,0,0,0,0,0,0,1,4,0,0,4.8,76.3
414,Renaldo Hill,DEN,SS,15,0,0,0,0,0,0,0,0,2,2,1,0,5.1,76.3
416,Akin Ayodele,MIA,LB,16,0,0,0,0,0,0,0,0,0,0,1,1,4.8,76
416,DeAngelo Hall,WAS,FS,13,0,0,0,0,0,0,0,0,0,4,0,1,5.8,76
416,Mario Haggan,DEN,LB,16,0,0,0,0,0,0,0,0,1,0,3,0,4.8,76
419,Kevin Walter,HOU,WR,14,0,0,0,26,0,53,611,2,0,0,0,0,5.4,75.7
420,Ryan Moats,HOU,RB,14,0,0,0,390,4,13,106,1,0,0,0,0,5.4,75.6
421,Bryan Thomas,NYJ,LB,16,0,0,0,0,0,0,0,0,2,0,1,2,4.7,75.4
422,Jeremy Shockey,NO,TE,13,0,0,0,0,0,48,569,3,0,0,0,0,5.8,74.9
423,Charles Grant,NO,DE,16,0,0,0,0,0,0,0,0,5.5,0,1,0,4.7,74.8
424,Richard Seymour,LV,DT,16,0,0,0,0,0,0,0,0,4,0,1,0,4.7,74.5
424,Quentin Jammer,LAC,CB,16,0,0,0,0,0,0,0,0,0,3,1,0,4.7,74.5
426,Chris Long,LAR,DE,16,0,0,0,0,0,0,0,0,5,0,1,0,4.6,74.3
427,Mike Adams,CLE,FS,16,0,0,0,0,0,0,0,0,1,0,0,1,4.6,74.1
428,James Jones,GB,WR,16,0,0,0,0,0,32,440,5,0,0,1,0,4.6,74
428,Craig Dahl,LAR,SS,14,0,0,0,0,0,0,0,0,2,0,0,2,5.3,74
428,Jairus Byrd,BUF,FS,14,0,0,0,0,0,0,0,0,0,9,0,0,5.3,74
431,Derrick Ward,TB,RB,14,0,0,0,409,1,20,150,2,0,0,0,0,5.3,73.9
432,Kyle Vanden Bosch,TEN,DE,16,0,0,0,0,0,0,0,0,3,0,2,0,4.6,73.8
433,Cliff Avril,DET,DE,13,0,0,0,0,0,0,0,0,5.5,0,3,0,5.7,73.7
433,Marcus Stroud,BUF,DT,15,0,0,0,0,0,0,0,0,2,0,0,1,4.9,73.7
435,Reggie Corner,BUF,DB,16,0,0,0,0,0,0,0,0,0,1,0,0,4.6,73.5
436,Maurice Morris,DET,RB,14,0,0,0,384,2,26,210,0,0,0,0,0,5.2,73.4
437,Derrick Harvey,JAX,DE,16,0,0,0,0,0,0,0,0,2,0,0,1,4.6,73.3
437,Al Afalava,CHI,SS,13,0,0,0,0,0,0,0,0,2,0,1,1,5.6,73.3
439,Brodney Pool,CLE,DB,11,0,0,0,0,0,0,0,0,1,4,0,0,6.6,73.1
439,Brett Keisel,PIT,DE,15,0,0,0,0,0,0,0,0,3,0,1,2,4.9,73.1
439,Michael Johnson,NYG,DB,15,0,0,0,0,0,0,0,0,1,1,0,1,4.9,73.1
442,Zac Diles,HOU,OLB,16,0,0,0,0,0,0,0,0,0,0,2,1,4.6,73
442,Glover Quin,HOU,FS,15,0,0,0,0,0,0,0,0,0,0,0,0,4.9,73
442,Detroit Lions,DET,DST,16,0,0,0,0,0,0,0,0,26,9,18,13,4.6,73
445,Marshawn Lynch,BUF,RB,13,0,0,0,450,2,28,179,0,0,0,0,0,5.6,72.9
446,Kelly Gregg,BAL,NT,16,0,0,0,0,0,0,0,0,3,0,0,0,4.6,72.8
447,Greg Ellis,LV,DE,14,0,0,0,0,0,0,0,0,7,0,2,1,5.2,72.6
447,Akeem Jordan,PHI,ILB,12,0,0,0,0,0,0,0,0,1,2,0,0,6,72.6
449,Cullen Jenkins,GB,DE,16,0,0,0,0,0,0,0,0,4.5,1,3,0,4.5,72.5
449,Michael Crabtree,SF,WR,11,0,0,0,0,0,48,625,2,0,0,0,0,6.6,72.5
449,Drayton Florence,BUF,CB,14,0,0,0,0,0,0,0,0,0,1,0,0,5.2,72.5
452,Mark Roman,SF,SS,16,0,0,0,0,0,0,0,0,1,1,1,3,4.5,72.4
453,Jason Hunter,DET,DE,14,0,0,0,0,0,0,0,0,5,0,0,2,5.2,72.2
454,Madieu Williams,MIN,FS,16,0,0,0,0,0,0,0,0,0,0,0,1,4.5,72
455,Brandon Siler,LAC,LB,16,0,0,0,0,0,0,0,0,2,1,0,1,4.5,71.9
456,Jason Trusnik,CLE,OLB,16,0,0,0,0,0,0,0,0,2.5,0,1,1,4.5,71.8
457,Kevin Burnett,LAC,OLB,11,0,0,0,0,0,0,0,0,2.5,0,0,0,6.5,71.6
458,Melvin Bullitt,IND,SS,14,0,0,0,0,0,0,0,0,0,0,1,0,5.1,71.5
459,Albert Haynesworth,WAS,DT,12,0,0,0,0,0,0,0,0,4,0,0,1,5.9,70.9
460,Orlando Scandrick,DAL,CB,16,0,0,0,0,0,0,0,0,1,1,2,1,4.4,70.5
461,Benjamin Watson,NE,TE,16,0,0,0,0,0,29,404,5,0,0,0,0,4.4,70.4
462,Leonard Weaver,PHI,FB,16,0,0,0,323,2,15,140,2,0,0,0,0,4.4,70.3
462,Jonathan Fanene,CIN,DE,16,0,0,0,0,0,0,0,0,6,1,0,0,4.4,70.3
464,Torry Holt,JAX,WR,15,0,0,0,0,0,51,722,0,0,0,0,0,4.7,70.2
465,CC Brown,NYG,DB,16,0,0,0,0,0,0,0,0,0,0,3,0,4.4,70
466,Matt Moore,CAR,QB,7,1053,8,2,-3,0,0,0,0,0,0,0,0,10,69.82
467,Keith Rivers,CIN,OLB,13,0,0,0,0,0,0,0,0,1,1,0,0,5.4,69.8
467,John Abraham,ATL,OLB,16,0,0,0,0,0,0,0,0,5.5,0,1,0,4.4,69.8
469,Donte Whitner,BUF,SS,10,0,0,0,0,0,0,0,0,0,2,0,0,7,69.5
469,Jabari Greer,NO,CB,9,0,0,0,0,0,0,0,0,0,2,0,0,7.7,69.5
469,Michael Jenkins,ATL,WR,15,0,0,0,0,0,50,635,1,0,0,0,0,4.6,69.5
472,Phil Dawson,CLE,K,11,10,0,0,0,0,0,0,0,0,0,0,0,6.3,69.4
473,Robert Geathers,CIN,DE,15,0,0,0,0,0,0,0,0,3.5,0,1,2,4.6,69.3
474,Gerald Alexander,JAX,DB,15,0,0,0,0,0,0,0,0,0,2,3,1,4.6,69
475,Darren Howard,PHI,DE,16,0,0,0,0,0,0,0,0,6.5,0,2,0,4.3,68.7
476,Tashard Choice,DAL,RB,16,0,0,0,349,3,15,132,0,0,0,0,0,4.3,68.1
477,Jason Elam,ATL,K,11,0,0,0,0,0,0,0,0,0,0,0,0,6.2,68
477,Shawntae Spencer,SF,CB,16,0,0,0,0,0,0,0,0,0,2,0,0,4.2,68
479,Johnny Jolly,GB,NT,16,0,0,0,0,0,0,0,0,1,1,1,2,4.2,67.9
480,Rey Maualuga,CIN,ILB,15,0,0,0,0,0,0,0,0,1,0,3,0,4.5,67.8
481,Lawrence Jackson,SEA,DE,16,0,0,0,0,0,0,0,0,4.5,0,2,0,4.2,67.7
482,Antoine Winfield,MIN,CB,10,0,0,0,0,0,0,0,0,1,1,1,0,6.8,67.6
483,Antonio Pierce,NYG,LB,9,0,0,0,0,0,0,0,0,1,0,1,1,7.5,67.4
484,Trent Edwards,BUF,QB,8,1169,6,7,106,0,0,0,0,0,0,0,0,8.4,67.36
485,Aaron Rouse,NYG,SS,16,0,0,0,0,0,0,0,0,1,0,0,0,4.2,67.1
486,Aaron Kampman,GB,DT,9,0,0,0,0,0,0,0,0,3.5,0,1,0,7.4,67
487,Marc Bulger,LAR,QB,9,1469,5,6,22,0,0,0,0,0,0,0,0,7.4,66.96
488,Sean Jones,PHI,DB,15,0,0,0,0,0,0,0,0,1,2,0,2,4.5,66.9
489,James Hall,LAR,DE,14,0,0,0,0,0,0,0,0,4.5,0,0,0,4.8,66.7
490,Brandon McDonald,CLE,DB,16,0,0,0,0,0,0,0,0,1,1,1,0,4.2,66.6
490,Glenn Dorsey,KC,NT,15,0,0,0,0,0,0,0,0,1,0,0,3,4.4,66.6
492,Gerald Hayes,ARI,LB,14,0,0,0,0,0,0,0,0,0,0,1,0,4.8,66.5
493,Chike Okeafor,ARI,LB,13,0,0,0,0,0,0,0,0,4.5,0,0,0,5.1,66.3
494,Dwan Edwards,BAL,NT,16,0,0,0,0,0,0,0,0,1,0,0,2,4.1,66.2
495,Ben Leber,MIN,LB,16,0,0,0,0,0,0,0,0,2.5,0,1,0,4.1,65.9
496,Derrick Burgess,NE,LB,16,0,0,0,0,0,0,0,0,5,0,1,1,4.1,65.7
496,Vonnie Holliday,DEN,DE,16,0,0,0,0,0,0,0,0,5,0,2,1,4.1,65.7
498,Mike Wright,NE,DT,16,0,0,0,0,0,0,0,0,5,0,1,1,4.1,65.5
498,Dre Bly,SF,DB,16,0,0,0,0,0,0,0,0,1,3,2,2,4.1,65.5
500,Clinton Portis,WAS,RB,8,0,0,0,494,1,9,57,1,0,0,0,0,8.1,65.1
500,Chris Crocker,CIN,SS,13,0,0,0,21,0,0,0,0,0,2,1,0,5,65.1
502,Dustin Keller,NYJ,TE,16,0,0,0,7,0,45,522,2,0,0,1,0,4.1,64.9
503,Scott Fujita,NO,LB,11,0,0,0,0,0,0,0,0,1,0,2,0,5.9,64.5
503,Corey Webster,NYG,CB,13,0,0,0,0,0,0,0,0,0,1,0,0,5,64.5
505,Robaire Smith,CLE,DE,15,0,0,0,0,0,0,0,0,1.5,0,0,0,4.3,64.3
506,Larry Johnson,CIN,RB,14,0,0,0,581,0,15,80,0,0,0,0,0,4.6,64.1
506,Muhsin Muhammad,CAR,WR,14,0,0,0,0,0,53,581,1,0,0,0,0,4.6,64.1
508,Atari Bigby,GB,SS,13,0,0,0,0,0,0,0,0,0,4,0,0,4.9,64
508,Tyrell Johnson,MIN,FS,15,0,0,0,0,0,0,0,0,0,1,0,1,4.3,64
510,Marcedes Lewis,JAX,TE,15,0,0,0,0,0,32,518,2,0,0,0,0,4.3,63.8
511,Derrick Johnson,KC,ILB,15,0,0,0,0,0,0,0,0,1,3,1,0,4.2,63.7
512,Corey Williams,CLE,DT,16,0,0,0,0,0,0,0,0,4,0,1,0,4,63.5
513,Pat Williams,MIN,DT,15,0,0,0,0,0,0,0,0,2,0,2,0,4.2,63.4
514,Patrick Kerney,SEA,DE,15,0,0,0,0,0,0,0,0,5,0,2,0,4.2,63.2
515,Bruce Gradkowski,LV,QB,7,1007,6,3,108,0,0,0,0,0,0,0,0,9,63.08
516,Donald Brown,IND,RB,11,0,0,0,281,3,11,169,0,0,0,0,0,5.7,63
516,Gerald Sensabaugh,DAL,FS,15,0,0,0,0,0,0,0,0,0,1,0,0,4.2,63
516,Brandon Mebane,SEA,DT,15,0,0,0,0,0,0,0,0,1.5,0,0,0,4.2,63
516,Los Angeles Rams,LAR,DST,16,0,0,0,0,0,0,0,0,25,8,14,11,3.9,63
520,Tim Crowder,TB,DE,15,0,0,0,0,0,0,0,0,3.5,0,0,1,4.2,62.9
521,James Anderson,CAR,ILB,16,0,0,0,0,0,0,0,0,1,0,1,1,3.9,62.8
521,Tommy Kelly,LV,DT,16,0,0,0,0,0,0,0,0,1,0,0,0,3.9,62.8
523,Bruce Johnson,NYG,DB,16,0,0,0,0,0,0,0,0,1,2,2,0,3.9,62.7
524,David Thornton,TEN,LB,11,0,0,0,0,0,0,0,0,1,0,1,0,5.7,62.6
524,Antwan Odom,CIN,DE,6,0,0,0,0,0,0,0,0,8,0,0,0,10.4,62.6
526,Trevor Pryce,BAL,DE,16,0,0,0,0,0,0,0,0,6.5,0,1,0,3.9,62.1
527,Jon McGraw,KC,SS,14,0,0,0,4,0,0,0,0,1,1,0,1,4.4,62
527,Malcolm Jenkins,NO,SS,14,0,0,0,0,0,0,0,0,0,1,2,1,4.4,62
529,Vincent Fuller,TEN,DB,13,0,0,0,0,0,0,0,0,1,3,0,0,4.7,61.7
530,Channing Crowder,MIA,LB,13,0,0,0,0,0,0,0,0,1,1,0,0,4.7,61.3
531,Tim Jennings,IND,CB,15,0,0,0,0,0,0,0,0,0,2,0,0,4.1,61
532,Eric Foster,IND,DT,16,0,0,0,0,0,0,0,0,2.5,0,1,1,3.8,60.9
533,Anthony Adams,CHI,DT,16,0,0,0,0,0,0,0,0,2,0,0,2,3.8,60.8
533,Mark Clayton,BAL,WR,14,0,0,0,28,0,34,480,2,0,0,0,0,4.3,60.8
533,Jamal Lewis,CLE,RB,9,0,0,0,500,0,8,88,0,0,0,0,0,6.8,60.8
536,John Henderson,JAX,NT,15,0,0,0,0,0,0,0,0,3,0,2,1,4,60.6
537,Kerry Collins,TEN,QB,7,1225,6,8,15,1,0,0,0,0,0,0,0,8.6,60.5
538,Darren McFadden,LV,RB,12,0,0,0,357,1,21,245,0,0,0,0,0,5,60.2
539,Matt Stover,IND,K,10,0,0,0,0,0,0,0,0,0,0,0,0,6,60
539,Shonn Greene,NYJ,RB,14,0,0,0,540,2,0,0,0,0,0,0,0,4.3,60
541,Sammy Morris,NE,RB,12,0,0,0,319,2,19,180,0,0,0,0,0,5,59.9
542,Clint Ingram,JAX,LB,13,0,0,0,0,0,0,0,0,1,0,0,0,4.6,59.7
