Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints
559,Robaire Smith,TEN,DE,16,0,0,0,0,0,0,0,0,4.5,0,1,2,3.1,49.3
560,Rocky Boiman,TEN,LB,16,0,0,0,0,0,0,0,0,1.5,2,0,0,3.1,49.2
561,B Whiting,PHI,DL,14,0,0,0,0,0,0,0,0,2,0,1,1,3.5,49.1
562,D Lewis,SEA,LB,15,0,0,0,0,0,0,0,0,0,0,0,0,3.3,49
562,Frank Walker,NYG,DB,10,0,0,0,0,0,0,0,0,0,2,0,0,4.9,49
562,J Sykes,DEN,LB,16,0,0,0,0,0,0,0,0,0,0,0,1,3.1,49
565,Antonio Gates,LAC,TE,15,0,0,0,0,0,24,389,2,0,0,0,0,3.3,48.9
566,Brian Finneran,ATL,WR,12,0,0,0,0,0,26,368,2,0,0,0,0,4.1,48.8
566,S Mack,HOU,RB,8,0,0,1,253,4,9,55,0,0,0,0,0,6.1,48.8
568,Gerard Warren,CLE,DT,16,0,0,0,0,0,0,0,0,5.5,0,0,2,3,48.6
569,R Buchanan,ATL,FS,15,0,0,0,0,0,0,0,0,0,1,0,0,3.2,48.5
570,Emmitt Smith,ARI,RB,10,0,0,0,256,2,14,107,0,0,0,0,0,4.8,48.3
571,Antwaan Randle El,PIT,WR,16,6,0,0,75,0,37,364,1,0,0,0,0,3,48.14
572,E Ogbogu,DAL,LB,16,0,0,0,0,0,0,0,0,3.5,0,3,0,3,47.9
573,B Johnson,ARI,WR,15,0,0,0,0,0,35,438,1,0,0,0,0,3.2,47.8
574,A Cason,DAL,RB,10,37,0,0,220,2,17,142,0,0,0,0,0,4.8,47.68
575,J Bolden,ATL,SS,8,0,0,0,0,0,0,0,0,0,3,2,0,5.9,47.5
576,Derrick Blaylock,KC,RB,16,0,0,0,112,2,15,181,1,0,0,0,0,3,47.3
577,D Johnson,ARI,DE,15,0,0,0,0,0,0,0,0,3,0,0,0,3.1,47
577,A Dorsett,LV,SS,14,0,0,0,0,0,0,0,0,0,0,0,1,3.4,47
577,A Glenn,HOU,DB,11,0,0,0,0,0,0,0,0,0,1,0,0,4.3,47
580,Darren Howard,NO,DE,8,0,0,0,0,0,0,0,0,5,0,0,1,5.9,46.9
581,Raheem Brock,IND,DE,16,0,0,0,0,0,0,0,0,2,0,0,3,2.9,46.8
581,R Porcher,DET,DE,14,0,0,0,0,0,0,0,0,4.5,0,2,0,3.3,46.8
583,John Abraham,NYJ,OLB,7,0,0,0,0,0,0,0,0,6,0,1,0,6.7,46.7
584,Tim Hasselbeck,WAS,QB,7,1012,5,7,41,0,0,0,0,0,0,0,0,6.7,46.58
585,S Anderson,DET,WR,9,0,0,0,0,0,17,325,2,0,0,0,0,5.2,46.5
585,D Macklin,IND,DB,16,0,0,0,0,0,0,0,0,0,1,1,1,2.9,46.5
587,M Green,CHI,SS,10,0,0,0,0,0,0,0,0,0.5,1,0,0,4.6,46.2
588,M Lewis,NYJ,LB,15,0,0,0,0,0,0,0,0,0,0,1,0,3.1,46
589,Adalius Thomas,BAL,LB,13,0,0,0,0,0,0,0,0,4,0,1,0,3.5,45.7
590,Chris Chandler,CHI,QB,8,1050,3,7,35,0,0,0,0,0,0,0,0,5.7,45.5
590,Jermaine Phillips,TB,FS,14,0,0,0,0,0,0,0,0,0,1,1,1,3.2,45.5
592,Matt Schobel,CIN,TE,15,0,0,0,0,0,24,332,2,0,0,0,0,3,45.2
592,R Williams,IND,WR,13,0,0,0,155,2,22,157,1,0,0,0,1,3.5,45.2
594,E Parker,LAC,WR,8,0,0,0,21,0,18,244,3,0,0,0,0,5.6,44.5
594,Z Bronson,SF,S,12,0,0,0,0,0,0,0,0,0,1,0,0,3.7,44.5
594,I Gold,DEN,LB,6,0,0,0,0,0,0,0,0,0,2,0,0,7.4,44.5
597,Tony Banks,HOU,QB,7,693,5,3,27,0,0,0,0,0,0,0,0,6.3,44.42
598,C Morton,WAS,RB,15,0,0,0,216,0,15,187,1,0,0,0,0,3,44.3
599,R Holcombe,TEN,RB,15,0,0,0,201,1,19,121,1,0,0,0,0,2.9,44.2
600,Joe Porter,LV,CB,10,0,0,0,10,0,28,361,1,0,0,1,0,4.4,44.1
601,C Rogers,DET,WR,5,0,0,0,17,0,22,243,3,0,0,0,0,8.8,44
602,N Webster,TB,LB,15,0,0,0,0,0,0,0,0,1,0,0,1,2.9,43.9
603,Justin Gage,CHI,WR,10,0,0,0,0,0,17,338,2,0,0,0,0,4.4,43.8
604,T Washington,NE,NT,10,0,0,0,0,0,0,0,0,2,0,1,0,4.4,43.7
605,Kenny Smith,NO,DT,15,0,0,0,0,0,0,0,0,1,0,0,1,2.9,43.6
606,Albert Haynesworth,TEN,DT,12,0,0,0,0,0,0,0,0,2.5,0,0,2,3.6,43.5
607,M Strong,SEA,WR,16,0,0,0,174,1,29,216,0,0,0,0,0,2.7,43
608,Aaron Kampman,GB,DT,12,0,0,0,0,0,0,0,0,2,0,3,1,3.6,42.7
609,M Cloud,NE,RB,5,0,0,0,118,5,1,8,0,0,0,0,0,8.5,42.6
610,D Terrell,CHI,WR,16,0,0,0,4,0,43,361,1,0,0,0,0,2.7,42.5
611,H Douglas,JAX,LB,16,0,0,0,0,0,0,0,0,3.5,0,2,0,2.6,42.4
612,Travis Kirschke,SF,DE,15,0,0,0,0,0,0,0,0,1.5,0,0,0,2.8,42.1
612,Jeff Zgonina,MIA,DT,16,0,0,0,0,0,0,0,0,3,1,0,0,2.6,42.1
612,Brian Dawkins,PHI,SS,7,0,0,0,0,0,0,0,0,0.5,1,0,0,6,42.1
615,L Gordon,LAR,RB,10,0,0,0,298,1,8,59,0,0,0,0,0,4.2,41.7
616,D Levens,NYG,RB,11,0,0,0,197,3,5,39,0,0,0,0,0,3.8,41.6
616,Ryan Pickett,LAR,NT,16,0,0,0,0,0,0,0,0,1,0,0,0,2.6,41.6
618,G Stills,KC,LB,16,0,0,0,0,0,0,0,0,3,0,3,2,2.6,41.5
618,D Strickland,IND,SS,11,0,0,0,0,0,0,0,0,0,2,1,0,3.8,41.5
620,Bryan Thomas,NYJ,LB,16,0,0,0,0,0,0,0,0,1,0,0,1,2.6,41.4
621,E Conwell,NO,TE,10,0,0,0,0,0,26,290,2,0,0,0,0,4.1,41
621,Justin Griffith,ATL,RB,16,0,0,0,168,0,21,122,2,0,0,0,0,2.6,41
623,Jason Witten,DAL,TE,15,0,0,0,0,0,35,347,1,0,0,0,0,2.7,40.7
624,C Fauria,NE,TE,16,0,0,0,0,0,28,285,2,0,0,0,0,2.5,40.5
624,C McGlockton,NYJ,DT,16,0,0,0,0,0,0,0,0,1,0,2,1,2.5,40.5
626,C Hall,TEN,DE,16,0,0,0,0,0,0,0,0,3,0,0,0,2.5,40.3
627,Billy Volek,TEN,QB,7,545,4,1,4,1,0,0,0,0,0,0,0,5.7,40.2
628,C Ahanotu,SF,DE,16,0,0,0,0,0,0,0,0,4,0,0,1,2.5,40.1
629,Dallas Clark,IND,TE,10,0,0,0,0,0,29,340,1,0,0,0,0,4,40
630,M Campbell,BUF,TE,16,0,0,0,0,0,34,339,1,0,0,0,0,2.5,39.9
631,Kassim Osgood,LAC,WR,16,0,0,0,0,0,13,278,2,0,0,0,0,2.5,39.8
632,W Henderson,GB,RB,16,0,0,0,0,0,24,214,3,0,0,0,0,2.5,39.4
633,Brandon Stokley,IND,WR,6,0,0,0,0,0,22,211,3,0,0,0,0,6.5,39.1
634,P Spicer,JAX,DE,16,0,0,0,0,0,0,0,0,0,1,0,1,2.4,39
634,T Holt,DET,SS,11,0,0,0,0,0,0,0,0,0,3,0,1,3.5,39
634,E Ekuban,DAL,DE,15,0,0,0,0,0,0,0,0,2.5,0,3,0,2.6,39
637,L Suggs,CLE,RB,7,0,0,0,289,2,2,0,0,0,0,0,0,5.6,38.9
638,T Edwards,JAX,WR,11,0,0,0,-9,0,29,337,1,0,0,0,0,3.5,38.8
639,M Hawthorne,GB,S,14,0,0,0,0,0,0,0,0,1,2,0,0,2.8,38.7
640,Q Griffin,DEN,RB,10,0,0,0,345,0,8,61,0,0,0,0,0,3.9,38.6
641,J Glenn,NYJ,LB,14,0,0,0,0,0,0,0,0,0,0,0,0,2.8,38.5
641,C Sears,HOU,DE,16,0,0,0,0,0,0,0,0,1,0,0,1,2.4,38.5
643,C Schlesinger,DET,FB,16,0,0,0,16,0,34,247,2,0,0,0,0,2.4,38.3
644,LJ Smith,PHI,TE,15,0,0,0,0,0,27,321,1,0,0,0,0,2.5,38.1
645,G Godfrey,SEA,LB,6,0,0,0,0,0,0,0,0,0,0,0,1,6.3,38
646,Brandon Manumaleuna,LAR,TE,16,0,0,0,15,0,29,238,2,0,0,0,0,2.3,37.3
647,Casey Hampton,PIT,NT,16,0,0,0,0,0,0,0,0,1,0,0,0,2.3,37.1
648,C Fuller,BAL,DB,14,0,0,0,0,0,0,0,0,0,0,0,0,2.6,37
649,B Bennett,CIN,RB,16,0,0,0,173,0,25,176,1,0,0,0,0,2.3,36.9
650,S Hodge,NO,LB,9,0,0,0,0,0,0,0,0,1,0,0,0,4.1,36.7
651,P Prioleau,BUF,SS,16,0,0,0,0,0,0,0,0,0.5,0,1,0,2.3,36.6
651,M Chatham,NE,LB,16,0,0,0,0,0,0,0,0,1.5,0,1,2,2.3,36.6
653,Terrence McGee,BUF,CB,14,0,0,0,0,0,0,0,0,1,2,1,0,2.6,36.5
653,M Stevens,HOU,S,12,0,0,0,0,0,0,0,0,0,1,0,1,3,36.5
655,B Fisher,LAR,DE,16,0,0,0,0,0,0,0,0,2,0,2,0,2.3,36.4
656,B Smith,ATL,DE,16,0,0,0,0,0,0,0,0,4,0,0,0,2.2,36
656,D Robinson,SEA,SS,15,0,0,0,0,0,0,0,0,0,1,0,1,2.4,36
658,D Thompson,MIA,WR,16,0,0,0,0,0,26,359,0,0,0,0,0,2.2,35.9
659,C Lewis,PHI,TE,16,0,0,0,0,0,23,293,1,0,0,0,0,2.2,35.3
660,Mark Brunell,JAX,QB,3,484,2,0,19,1,0,0,0,0,0,0,0,11.8,35.26
661,Brandon Lloyd,SF,WR,16,0,0,0,0,0,14,212,2,0,0,0,0,2.2,35.2
662,B Walker,DET,SS,16,0,0,0,0,0,0,0,0,0,0,1,1,2.2,35
662,Neil Rackers,ARI,K,7,0,0,0,0,0,0,0,0,0,0,0,0,5,35
662,H Crockett,MIN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,2.2,35
665,W Chrebet,NYJ,WR,7,0,0,0,0,0,27,289,1,0,0,0,0,5,34.9
666,B Forsey,CHI,RB,9,0,0,0,191,2,3,37,0,0,0,0,0,3.9,34.8
667,B Mitchell,SEA,DT,14,0,0,0,0,0,0,0,0,3,0,1,0,2.5,34.7
668,Danny Clark,JAX,LB,16,0,0,0,0,0,0,0,0,0,0,1,0,2.2,34.5
669,K Washington,NYG,DE,14,0,0,0,0,0,0,0,0,1,0,0,2,2.5,34.4
670,I Reese,PHI,LB,16,0,0,0,0,0,0,0,0,1,0,1,1,2.1,34.1
671,Brian Griese,MIA,QB,5,813,5,6,15,0,0,0,0,0,0,0,0,6.8,34.02
672,Rob Meier,JAX,DT,16,0,0,0,0,0,0,0,0,1.5,0,1,1,2.1,34
673,T Jones,BAL,TE,16,0,0,0,0,0,19,159,3,0,0,0,1,2.1,33.9
674,C Pace,ARI,DE,16,0,0,0,0,0,0,0,0,1,0,0,1,2.1,33.7
674,D Scott,LAC,DT,16,0,0,0,0,0,0,0,0,6.5,0,0,0,2.1,33.7
676,C Hall,ATL,SS,11,0,0,0,0,0,0,0,0,0,0,1,0,3,33.5
676,S Harts,KC,SS,16,0,0,0,0,0,0,0,0,0,2,0,1,2.1,33.5
676,D Carpenter,SF,S,15,0,0,0,0,0,0,0,0,0,0,3,1,2.2,33.5
679,A Freeman,MIA,S,16,0,0,0,0,0,0,0,0,1,0,2,1,2.1,33.3
680,Fred Robbins,MIN,DT,16,0,0,0,0,0,0,0,0,0.5,0,1,1,2.1,33
680,R Godfrey,SEA,LB,9,0,0,0,0,0,0,0,0,0,1,1,0,3.7,33
680,O Pochman,SF,K,6,0,0,0,0,0,0,0,0,0,0,0,0,5.5,33
680,B Conway,NYG,K,5,0,0,0,0,0,0,0,0,0,0,0,0,6.6,33
684,B Jue,GB,SS,16,0,0,0,0,0,0,0,0,1.5,0,1,0,2.1,32.9
685,B Gilmore,ARI,WR,14,0,0,0,0,0,17,208,2,0,0,0,0,2.3,32.8
685,C Clemons,HOU,LB,9,0,0,0,0,0,0,0,0,1,0,0,2,3.6,32.8
687,B Smith,WAS,DE,16,0,0,0,0,0,0,0,0,5,0,0,0,2,32.5
688,M Hatchette,JAX,WR,6,0,0,0,0,0,15,203,2,0,0,0,0,5.4,32.3
689,Troy Polamalu,PIT,SS,16,0,0,0,0,0,0,0,0,2,0,1,0,2,32
689,Chris Hovan,MIN,DT,16,0,0,0,0,0,0,0,0,2,0,0,0,2,32
689,E Wyms,TB,DT,13,0,0,0,0,0,0,0,0,2,0,1,0,2.5,32
689,F Wakefield,ARI,DE,10,0,0,0,0,0,0,0,0,1,0,1,1,3.2,32
693,Alfonso Boone,CHI,DE,16,0,0,0,0,0,0,0,0,1,0,0,0,2,31.8
693,A Cochran,SEA,DT,15,0,0,0,0,0,0,0,0,1,0,0,1,2.1,31.8
695,B Johnson,NE,WR,15,0,0,0,-12,0,16,209,2,0,0,1,2,2.1,31.7
696,O Huff,SEA,LB,11,0,0,0,0,0,0,0,0,1,0,0,1,2.9,31.6
697,Robert Mathis,IND,OLB,16,0,0,0,0,0,0,0,0,3.5,0,3,1,2,31.5
697,B Taylor,PHI,CB,7,0,0,0,0,0,0,0,0,0,1,0,0,4.5,31.5
699,K Johnson,JAX,WR,6,0,0,0,0,0,17,253,1,0,0,0,0,5.2,31.3
700,Maurice Morris,SEA,RB,16,0,0,0,239,0,4,32,1,0,0,0,0,1.9,31.1
700,B Allen,CAR,LB,14,0,0,0,0,0,0,0,0,1,0,0,0,2.2,31.1
702,D Jolley,LV,TE,15,0,0,0,0,0,31,250,1,0,0,0,0,2.1,31
702,M Nattiel,MIN,LB,16,0,0,0,0,0,0,0,0,0,1,1,0,1.9,31
702,P Hunter,DAL,DB,16,0,0,0,0,0,0,0,0,0,1,0,1,1.9,31
705,T Carter,NYG,WR,12,0,0,0,0,0,26,309,0,0,0,1,0,2.6,30.9
705,Renaldo Wynn,WAS,DE,16,0,0,0,0,0,0,0,0,2,0,0,0,1.9,30.9
707,G Jackson,GB,NT,8,0,0,0,0,0,0,0,0,2.5,0,1,0,3.8,30.7
708,J Duncan,LAR,LB,16,0,0,0,0,0,0,0,0,1,1,0,0,1.9,30.5
708,J Craft,JAX,DB,6,0,0,0,0,0,0,0,0,0,2,0,0,5.1,30.5
710,K Dilger,TB,TE,15,0,0,0,0,0,22,244,1,0,0,0,0,2,30.4
711,L Woods,ARI,LB,16,0,0,0,0,0,0,0,0,1,0,0,3,1.9,30.2
712,Ty Warren,NE,DT,16,0,0,0,0,0,0,0,0,1,0,0,0,1.9,30.1
712,K Brady,JAX,TE,16,0,0,0,0,0,29,281,1,0,0,0,0,1.9,30.1
714,R Knight,NO,LB,16,0,0,0,0,0,0,0,0,0,0,3,1,1.9,30
714,C Doering,PIT,WR,16,0,0,0,0,0,18,240,1,0,0,0,0,1.9,30
714,R Bauman,WAS,CB,12,0,0,0,0,0,0,0,0,0,2,0,0,2.5,30
717,D O'Neal,DEN,WR,13,0,0,0,0,0,2,4,0,0,1,0,0,2.3,29.9
717,M Edwards,JAX,WR,16,0,0,0,13,1,31,226,0,0,0,0,0,1.9,29.9
719,S Pritchett,CHI,TE,16,0,0,0,93,2,18,83,0,0,0,0,0,1.8,29.6
720,R Coady,LAR,SS,13,0,0,0,0,0,0,0,0,0,0,0,1,2.3,29.5
720,E McDaniel,ARI,CB,15,0,0,0,0,0,0,0,0,0,0,0,0,2,29.5
722,S Foley,HOU,LB,13,0,0,0,0,0,0,0,0,1,0,0,0,2.3,29.4
723,R Johnson,LAC,DE,9,0,0,0,0,0,0,0,0,4,0,2,0,3.3,29.3
723,K King,ARI,DE,11,0,0,0,0,0,0,0,0,2,0,2,1,2.7,29.3
725,R Upshaw,WAS,DE,16,0,0,0,0,0,0,0,0,1,0,2,0,1.8,29.2
726,W Peterson,NYG,CB,5,0,0,0,0,0,0,0,0,0,0,0,0,5.8,29
726,I Reese,BUF,S,13,0,0,0,0,0,0,0,0,0,0,0,0,2.2,29
728,M Haynes,CHI,DL,16,0,0,0,0,0,0,0,0,2,0,1,0,1.8,28.8
729,F Wycheck,TEN,TE,10,0,0,0,0,0,17,165,2,0,0,1,0,2.8,28.5
729,D Evans,DET,CB,9,0,0,0,0,0,0,0,0,0,1,1,0,3.2,28.5
731,Chris Brown,TEN,RB,11,0,0,0,221,0,8,61,0,0,0,0,0,2.6,28.2
731,W Walls,GB,TE,14,0,0,0,0,0,20,222,1,0,0,0,0,2,28.2
733,S McGarrahan,TEN,SS,16,0,0,0,0,0,1,10,0,1,0,0,0,1.8,28.1
734,Casey Fitzsimmons,DET,TE,16,0,0,0,0,0,23,160,2,0,0,0,0,1.8,28
734,Mike Alstott,TB,RB,4,0,0,0,77,2,10,83,0,0,0,0,0,7,28
734,F Brown,NO,DB,16,0,0,0,0,0,0,0,0,0,0,0,0,1.8,28
734,D Terrell,WAS,S,13,0,0,0,0,0,0,0,0,0,2,0,1,2.2,28
738,Dominic Rhodes,IND,RB,11,0,0,0,157,0,6,62,1,0,0,0,0,2.5,27.9
739,A Adams,SF,NT,14,0,0,0,0,0,0,0,0,1.5,0,0,0,2,27.4
740,J Thomas,TEN,DE,15,0,0,0,0,0,0,0,0,4,0,1,0,1.8,27.2
741,Chris Hope,PIT,SS,16,0,0,0,0,0,1,81,1,0,0,0,0,1.7,27.1
742,B Kassell,TEN,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,1.7,27
742,T Edwards,JAX,WR,2,0,0,0,0,0,6,150,2,0,0,0,0,13.5,27
742,G Wrighster,JAX,WR,15,0,0,0,0,0,13,150,2,0,0,0,0,1.8,27
745,M Lewis,NO,WR,13,0,0,0,2,0,12,226,1,0,0,0,0,2.1,26.8
745,F Beasley,SF,WR,16,0,0,0,24,0,19,184,1,0,0,0,0,1.7,26.8
747,J Ritchie,PHI,FB,16,0,0,0,1,0,17,86,3,0,0,0,0,1.7,26.7
748,Travis Minor,MIA,RB,16,0,0,0,193,1,4,13,0,0,0,1,0,1.7,26.6
749,C Nwokorie,GB,DE,14,0,0,0,0,0,0,0,0,2.5,0,1,0,1.9,26.2
749,A Peek,HOU,LB,10,0,0,0,0,0,0,0,0,1,0,0,0,2.6,26.2
751,D Carter,NO,CB,8,0,0,0,0,0,0,0,0,1,0,0,0,3.3,26.1
751,T Dwight,LAC,WR,9,0,0,0,88,0,14,193,0,0,0,0,0,2.9,26.1
753,Chartric Darby,TB,DT,16,0,0,0,0,0,0,0,0,2,0,1,2,1.6,26
754,Gary Brackett,IND,LB,16,0,0,0,0,0,0,0,0,1,1,0,0,1.6,25.9
755,J Darling,ARI,LB,16,0,0,0,0,0,0,0,0,2,0,0,0,1.6,25.8
756,T Johnson,LV,LB,12,0,0,0,0,0,2,1,0,0,0,0,0,2.1,25.6
757,Jesse Palmer,NYG,QB,6,532,3,4,23,0,0,0,0,0,0,0,0,4.3,25.58
758,D Campbell,DAL,TE,16,0,0,0,0,0,20,195,1,0,0,0,0,1.6,25.5
759,J Ioane,HOU,NT,13,0,0,0,0,0,0,0,0,0.5,0,0,0,1.9,25.2
760,T Duncan,ARI,K,5,0,0,0,0,0,0,0,0,0,0,0,0,5,25
760,C Crocker,CLE,SS,16,0,0,0,0,0,0,0,0,0,0,0,0,1.6,25
760,J Chandler,SF,K,2,0,0,0,0,0,0,0,0,0,0,0,0,12.5,25
763,L Centers,NE,RB,9,0,0,0,82,0,19,106,1,0,0,0,0,2.8,24.8
763,T Roberts,CIN,CB,12,0,0,0,0,0,0,0,0,1,1,1,0,2.1,24.8
765,R Truluck,KC,DE,14,0,0,0,0,0,0,0,0,5,0,0,0,1.8,24.7
766,J McGraw,NYJ,SS,6,0,0,0,0,0,0,0,0,0,0,0,0,4.1,24.5
766,T Franz,WAS,SS,16,0,0,0,0,0,0,0,0,0,0,0,0,1.5,24.5
768,J Johnson,CIN,FB,16,0,0,0,41,1,15,82,1,0,0,0,0,1.5,24.3
769,K Edwards,DET,DE,15,0,0,0,0,0,0,0,0,2,0,0,0,1.6,24.1
769,J Williams,MIA,DE,16,0,0,0,0,0,0,0,0,2.5,0,0,2,1.5,24.1
771,A Woolfolk,TEN,DB,6,0,0,0,0,0,0,0,0,0,1,0,0,4,24
771,Nnamdi Asomugha,LV,CB,15,0,0,0,0,0,0,0,0,0,0,0,1,1.6,24
773,J Jurevicius,TB,WR,5,0,0,0,0,0,12,118,2,0,0,0,0,4.8,23.8
774,T Slaughter,BAL,LB,7,0,0,0,0,0,0,0,0,1,0,1,0,3.4,23.6
775,Rex Grossman,CHI,QB,3,437,2,1,-1,0,0,0,0,0,0,0,0,7.8,23.38
776,Aaron Stecker,TB,RB,16,0,0,0,125,0,9,48,1,0,0,0,0,1.5,23.3
777,T Armstrong,LV,DE,10,0,0,0,0,0,0,0,0,3,0,0,0,2.3,23.2
777,C Powell,CIN,DE,16,0,0,0,0,0,0,0,0,0.5,0,1,1,1.4,23.2
777,Osi Umenyiora,NYG,OLB,13,0,0,0,0,0,0,0,0,1,0,1,0,1.8,23.2
780,L King,SEA,DE,9,0,0,0,0,0,0,0,0,3,0,0,0,2.6,23.1
781,T Hendricks,MIA,LB,16,0,0,0,0,0,0,0,0,0,0,1,0,1.4,23
781,Sammy Morris,BUF,RB,9,0,0,0,70,1,14,100,0,0,0,0,0,2.6,23
783,B Romanowski,LV,LB,3,0,0,0,0,0,0,0,0,2,0,0,0,7.6,22.7
784,Nick Goings,CAR,RB,15,0,0,0,69,0,12,97,1,0,0,0,0,1.5,22.6
785,V Green,NO,S,13,0,0,0,0,0,0,0,0,0,0,2,0,1.7,22.5
786,O Leverette,LAC,DE,7,0,0,0,0,0,0,0,0,1,0,0,0,3.2,22.3
787,Reuben Droughns,DEN,RB,15,0,0,0,14,0,9,87,2,0,0,0,0,1.5,22.1
788,B Kelly,TB,DB,5,0,0,0,0,0,0,0,0,0,1,0,0,4.4,22
788,T Beckham,TEN,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,1.4,22
788,V Fox,LAC,SS,12,0,0,0,0,0,0,0,0,0,0,0,0,1.8,22
788,J Farris,ATL,WR,16,0,0,0,0,0,6,100,2,0,0,0,0,1.4,22
788,EJ Henderson,MIN,LB,16,0,0,0,0,0,0,0,0,0,0,1,1,1.4,22
788,W Bartee,KC,S,11,0,0,0,0,0,0,0,0,0,0,0,1,2,22
794,K Thomas,BUF,DB,16,0,0,0,0,0,0,0,0,0.5,0,0,1,1.4,21.8
795,J Simmons,HOU,SS,16,0,0,0,7,0,0,0,0,0,0,0,0,1.4,21.7
795,R Clark,NYG,SS,16,0,0,0,0,0,0,0,0,1,0,0,0,1.4,21.7
797,C Brown,BAL,LB,16,0,0,0,0,0,0,0,0,1,0,0,0,1.3,21.5
797,J Nelson,IND,LB,7,0,0,0,0,0,0,0,0,0,2,0,0,3.1,21.5
797,J Dunn,KC,TE,16,0,0,0,0,0,5,35,3,0,0,0,0,1.3,21.5
800,Tony Stewart,CIN,TE,16,0,0,0,0,0,21,212,0,0,0,0,0,1.3,21.2
800,D Klecko,NE,NT,13,0,0,0,5,0,0,0,0,1.5,0,0,1,1.6,21.2
802,D Bates,MIN,WR,10,0,0,0,0,0,15,151,1,0,0,0,0,2.1,21.1
803,Gerald Hayes,ARI,LB,12,0,0,0,0,0,0,0,0,0,0,0,0,1.8,21
803,J Odom,CHI,LB,10,0,0,0,0,0,0,0,0,0,0,0,1,2.1,21
803,P Johnson,WAS,WR,16,0,0,0,0,0,15,170,1,0,0,0,0,1.3,21
803,T Williams,ATL,CB,6,0,0,0,0,0,0,0,0,0,0,0,0,3.5,21
803,J Lucas,ARI,SS,11,0,0,0,0,0,0,0,0,0,0,0,0,1.9,21
808,Jarvis Green,NE,DE,16,0,0,0,0,0,0,0,0,2,0,0,0,1.3,20.9
809,N Poole,ARI,WR,10,0,0,0,0,0,10,148,1,0,0,0,0,2.1,20.8
810,Damione Lewis,LAR,DT,12,0,0,0,0,0,0,0,0,0.5,0,1,0,1.7,20.6
810,Chris Fuamatu-Maʻafala,JAX,RB,13,0,0,0,144,1,1,2,0,0,0,0,0,1.6,20.6
812,T Knight,BAL,DB,10,0,0,0,0,0,0,0,0,0.5,0,0,1,2,20.5
813,A Whitted,LV,WR,16,0,0,0,37,0,7,106,1,0,0,0,0,1.3,20.3
814,D Moore,BUF,TE,15,0,0,0,0,0,7,82,2,0,0,0,0,1.3,20.2
814,David Tyree,NYG,WR,16,0,0,0,-9,0,16,211,0,0,0,0,0,1.3,20.2
816,A Ricard,BAL,RB,16,0,0,0,79,1,9,62,0,0,0,0,0,1.3,20.1
817,J Sehorn,LAR,SS,10,0,0,0,0,0,0,0,0,0,0,0,0,2,20
818,K Mangum,CAR,TE,16,0,0,0,0,0,17,199,0,0,0,2,1,1.2,19.9
818,D Martin,GB,WR,16,0,0,0,0,0,13,79,2,0,0,1,0,1.2,19.9
820,Andy Tanner,ARI,WR,14,0,0,0,0,0,0,0,0,1,0,1,0,1.4,19.8
820,Clark Haggans,PIT,LB,16,0,0,0,0,0,0,0,0,1,0,1,0,1.2,19.8
820,J Riemersma,PIT,TE,11,0,0,0,0,0,10,138,1,0,0,0,0,1.8,19.8
823,K Thomas,JAX,FS,11,0,0,0,0,0,0,0,0,1,0,1,0,1.8,19.7
824,S Moran,SF,DE,16,0,0,0,0,0,0,0,0,1.5,0,0,1,1.2,19.6
824,J Mungro,IND,RB,7,0,0,0,60,2,1,-4,0,0,0,0,0,2.8,19.6
824,Dan Kreider,PIT,FB,16,0,0,0,29,1,9,107,0,0,0,0,0,1.2,19.6
827,Demarcus Faggins,HOU,DB,8,0,0,0,0,0,0,0,0,0,0,0,0,2.4,19.5
827,K Mitchell,KC,LB,12,0,0,0,0,0,0,0,0,0,1,0,0,1.6,19.5
827,E McCaffrey,DEN,WR,12,0,0,0,0,0,19,195,0,0,0,0,0,1.6,19.5
830,M Furrey,LAR,WR,13,0,0,0,5,0,20,189,0,0,0,0,0,1.5,19.4
831,J Peelle,LAC,WR,15,0,0,0,0,0,16,133,1,0,0,0,0,1.3,19.3
831,L Barnes,JAX,DE,13,0,0,0,0,0,0,0,0,1,0,0,1,1.5,19.3
831,R Burnett,MIA,DE,12,0,0,0,0,0,0,0,0,2,0,1,0,1.6,19.3
834,K Coleman,DAL,DE,16,0,0,0,0,0,0,0,0,1,0,0,1,1.2,19.1
835,Corey Ivy,TB,DB,16,0,0,0,0,0,0,0,0,0,0,0,0,1.2,19
835,B Gardner,CLE,LB,16,0,0,0,0,0,0,0,0,0,0,1,0,1.2,19
835,M Lehan,CLE,DB,12,0,0,0,0,0,0,0,0,0,0,0,1,1.6,19
838,D Wesley,CAR,LB,16,0,0,0,0,0,0,0,0,1,0,1,1,1.2,18.9
838,T Marshall,GB,LB,12,0,0,0,0,0,0,0,0,1,0,0,1,1.6,18.9
840,T Yoder,TB,TE,16,0,0,0,0,0,7,68,2,0,0,0,0,1.2,18.8
841,T Johnson,LV,TE,16,0,0,0,0,0,12,127,1,0,0,0,0,1.2,18.7
