Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints
271,D Smith,MIN,SS,15,0,0,0,0,0,0,0,0,1,4,1,1,6.7,100.3
271,Lawyer Milloy,ATL,SS,16,0,0,0,0,0,0,0,0,2,0,0,0,6.3,100.3
273,K Kaesviharn,CIN,SS,14,0,0,0,0,0,0,0,0,4,6,1,0,7.2,100.2
274,T Law,KC,DB,16,0,0,0,0,0,0,0,0,1,4,3,0,6.3,100.1
275,Rob Bironas,TEN,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.2,100
276,Deion Branch,SEA,WR,14,0,0,0,30,0,53,725,4,0,0,1,1,7.1,99.5
277,Cadillac Williams,TB,RB,14,0,0,0,798,1,30,196,0,0,0,0,0,7.1,99.4
278,Dawan Landry,BAL,SS,16,0,0,0,0,0,0,0,0,3,5,0,0,6.2,99.1
279,Thomas Davis Sr.,CAR,OLB,14,0,0,0,0,0,0,0,0,1.5,0,2,0,7.1,99
279,Detroit Lions,DET,DST,16,0,0,0,0,0,0,0,0,30,12,18,18,6.2,99
281,Desmond Clark,CHI,TE,16,0,0,0,0,0,45,626,6,0,0,0,0,6.2,98.6
281,D Williams,ATL,LB,16,0,0,0,0,0,0,0,0,1,1,2,1,6.2,98.6
283,R Caldwell,NE,WR,16,0,0,0,5,0,61,760,4,0,0,0,0,6.2,98.5
284,Dre Bly,DET,DB,16,0,0,0,0,0,0,0,0,0,3,4,1,6.1,98
284,Thomas Howard,LV,K,16,0,0,0,0,0,0,0,0,0,0,0,0,6.1,98
286,Channing Crowder,MIA,LB,16,0,0,0,0,0,0,0,0,1,0,1,0,6.1,97.4
287,Derrick Johnson,KC,ILB,13,0,0,0,0,0,0,0,0,4.5,0,2,2,7.5,97.2
288,Leroy Hill,SEA,LB,15,0,0,0,0,0,0,0,0,2,0,1,1,6.5,96.9
289,S Schweigert,LV,SS,16,0,0,0,0,0,0,0,0,0,0,0,1,6,96.5
290,R Hill,MIA,S,16,0,0,0,0,0,0,0,0,0,2,0,1,6,96
290,Tampa Bay Buccaneers,TB,DST,16,0,0,0,0,0,0,0,0,25,11,19,9,6,96
290,Indianapolis Colts,IND,DST,16,0,0,0,0,0,0,0,0,25,15,20,11,6,96
293,Bryant Johnson,ARI,WR,16,0,0,0,-3,0,40,740,4,0,0,0,0,6,95.7
294,Sammie Knight,KC,SS,16,0,0,0,0,0,0,0,0,2,1,1,0,6,95.2
295,Jeff Garcia,PHI,QB,8,1309,10,2,87,0,0,0,0,0,0,0,0,11.9,95.06
296,Donte Whitner,BUF,SS,15,0,0,0,0,0,0,0,0,0,1,0,0,6.3,95
296,R Griffith,ARI,SS,16,0,0,0,0,0,0,0,0,0,3,1,1,5.9,95
296,Carlos Rogers,WAS,CB,15,0,0,0,0,0,0,0,0,0,1,1,0,6.3,95
299,Ryan Longwell,MIN,K,16,16,1,0,0,0,0,0,0,0,0,0,0,5.9,94.64
300,D Holly,CLE,DB,14,0,0,0,0,0,0,0,0,0,5,0,1,6.8,94.5
301,Ed Reed,BAL,FS,16,0,0,0,0,0,0,0,0,0,5,1,1,5.9,94
301,F Brown,LAR,CB,14,0,0,0,0,0,0,0,0,1,3,2,0,6.7,94
303,Joe Horn,NO,WR,10,0,0,0,0,0,37,679,4,0,0,0,0,9.4,93.9
304,D Burgess,LV,LB,16,0,0,0,0,0,0,0,0,11,0,1,0,5.8,93.5
305,DeAngelo Williams,CAR,RB,13,0,0,0,501,1,33,313,1,0,0,0,0,7.2,93.4
306,LJ Smith,PHI,TE,16,0,0,0,0,0,50,611,5,0,0,0,0,5.8,93.1
307,Joey Porter,PIT,LB,14,0,0,0,0,0,0,0,0,7,2,0,0,6.6,93
307,A Crowell,BUF,LB,12,0,0,0,0,0,0,0,0,2,2,1,0,7.8,93
309,W Lundy,HOU,RB,14,0,0,0,476,4,33,204,0,0,0,0,0,6.6,92
310,D Bennett,TEN,WR,16,0,0,0,0,0,46,737,3,0,0,0,0,5.7,91.7
310,Santonio Holmes,PIT,WR,16,0,0,0,13,0,49,824,2,0,0,0,0,5.7,91.7
312,I Gold,DEN,LB,15,0,0,0,0,0,0,0,0,0,0,1,0,6.1,91.5
312,Terrence McGee,BUF,CB,15,0,0,0,0,0,0,0,0,0,0,1,1,6.1,91.5
312,D Hall,ATL,CB,16,0,0,0,0,0,1,0,0,0,4,0,1,5.7,91.5
315,A Bryant,SF,WR,14,0,0,0,0,0,40,733,3,0,0,0,0,6.5,91.3
316,Dewayne White,TB,DE,16,0,0,0,0,0,0,0,0,5,0,3,3,5.7,91.2
317,Troy Polamalu,PIT,SS,13,0,0,0,0,0,0,0,0,1,3,1,0,7,91
318,Jason Campbell,WAS,QB,7,1297,10,6,107,0,0,0,0,0,0,0,0,12.9,90.58
319,K Herndon,SEA,CB,16,0,0,0,0,0,0,0,0,0,1,1,1,5.6,90
319,Phil Dawson,CLE,K,16,0,0,0,0,0,0,0,0,0,0,0,0,5.6,90
321,C Miller,CIN,LB,16,0,0,0,0,0,0,0,0,1,0,1,1,5.6,89.7
322,G Wesley,KC,SS,14,0,0,0,0,0,0,0,0,0,3,2,0,6.4,89.5
322,Roy Williams,DAL,SS,16,0,0,0,0,0,0,0,0,0,5,0,2,5.6,89.5
324,Akin Ayodele,DAL,LB,16,0,0,0,0,0,0,0,0,1,2,0,2,5.6,89.4
325,C Brown,HOU,SS,15,0,0,0,0,0,0,0,0,1,1,1,1,5.9,89
326,R Williams,JAX,WR,16,0,0,0,33,0,52,616,4,0,0,0,0,5.6,88.9
327,Bruce Gradkowski,TB,QB,13,1661,9,9,161,0,0,0,0,0,0,0,0,6.8,88.54
328,Chris Gamble,CAR,CB,15,0,0,0,0,0,0,0,0,1,3,0,0,5.9,88.4
329,W Sapp,LV,NT,16,0,0,0,0,0,0,0,0,10,0,1,0,5.5,88.2
329,Yeremiah Bell,MIA,FS,16,0,0,0,0,0,0,0,0,2,0,3,2,5.5,88.2
331,J Lynch,DEN,SS,16,0,0,0,0,0,0,0,0,0,0,2,1,5.5,87.5
332,Nate Washington,PIT,WR,16,0,0,0,8,0,35,624,4,0,0,0,0,5.4,87.2
333,Shawntae Spencer,SF,CB,13,0,0,0,0,0,0,0,0,2,1,2,2,6.7,87.1
333,E Ekuban,DEN,DL,15,0,0,0,0,0,0,0,0,7,0,1,0,5.8,87.1
335,M Andersen,ATL,K,14,0,0,0,0,0,0,0,0,0,0,0,0,6.2,87
335,Darren Sharper,MIN,FS,16,0,0,0,0,0,0,0,0,1,4,1,0,5.4,87
337,Derrick Mason,BAL,WR,16,0,0,0,-4,0,68,750,2,0,0,0,0,5.4,86.6
338,T Holt,DET,SS,16,0,0,0,0,0,0,0,0,0.5,3,1,1,5.4,86.3
339,Erik Coleman,NYJ,SS,16,0,0,0,0,0,0,0,0,0,1,0,0,5.4,86
340,Michael Jenkins,ATL,WR,16,0,0,0,2,0,39,436,7,0,0,0,0,5.4,85.8
341,Mark Anderson,CHI,OLB,16,0,0,0,0,0,0,0,0,12,0,4,1,5.4,85.7
342,Jerious Norwood,ATL,RB,14,0,0,0,633,2,12,102,0,0,0,0,0,6.1,85.5
343,Chris Kelsay,BUF,DE,16,0,0,0,0,0,0,0,0,5.5,0,1,1,5.3,85.4
344,Arnaz Battle,SF,WR,16,0,0,0,25,0,59,686,3,0,0,0,0,5.3,85.1
345,Antoine Bethea,IND,FS,14,0,0,0,0,0,0,0,0,0,1,0,0,6.1,85
345,D Hackett,SEA,WR,14,0,0,0,0,0,45,610,4,0,0,0,0,6.1,85
347,Vincent Jackson,LAC,WR,16,0,0,0,16,0,27,453,6,0,0,0,0,5.3,84.9
348,M Jones,JAX,WR,14,0,0,0,-15,0,41,643,4,0,0,0,0,6.1,84.8
349,Nick Harper,IND,CB,15,0,0,0,0,0,0,0,0,0,3,0,0,5.6,84.5
350,P Surtain,KC,CB,16,0,0,0,0,0,0,0,0,1,1,2,1,5.3,84.3
351,Fred Robbins,NYG,DT,16,0,0,0,0,0,0,0,0,5.5,2,0,3,5.3,84.1
352,Marcus Trufant,SEA,CB,15,0,0,0,0,0,0,0,0,0,1,2,0,5.6,84
352,F Smoot,MIN,SS,14,0,0,0,0,0,0,0,0,0,1,2,1,6,84
352,Mike Minter,CAR,SS,16,0,0,0,0,0,0,0,0,0,1,0,1,5.2,84
352,L Thompson,TEN,S,16,0,0,0,0,0,0,0,0,0,3,0,1,5.2,84
356,Danieal Manning,CHI,SS,16,0,0,0,0,0,0,0,0,0,2,4,1,5.2,83.5
356,Andre Carter,WAS,DE,16,0,0,0,0,0,0,0,0,6,0,0,0,5.2,83.5
358,Kris Brown,HOU,K,16,0,0,0,0,0,0,0,0,0,0,0,0,5.2,83
358,Drayton Florence,LAC,CB,16,0,0,0,0,0,0,0,0,0,3,0,0,5.2,83
360,M Manuel,GB,SS,16,0,0,0,0,0,0,0,0,0,1,0,0,5.2,82.5
361,Cory Redding,DET,DE,16,0,0,0,0,0,0,0,0,8,0,2,1,5.1,82.3
362,P Sirmon,TEN,LB,16,0,0,0,0,0,0,0,0,0.5,1,0,0,5.1,82.1
363,R McMichael,MIA,TE,16,0,0,0,0,0,62,640,3,0,0,0,0,5.1,82
364,Tommy Kelly,LV,DT,16,0,0,0,0,0,0,0,0,3.5,0,1,0,5.1,81.4
364,Jason Witten,DAL,TE,16,0,0,0,0,0,64,754,1,0,0,0,0,5.1,81.4
366,Sean Considine,PHI,DB,16,0,0,0,0,0,0,0,0,1.5,1,1,2,5.1,81.3
367,Greg Jennings,GB,WR,14,0,0,0,0,0,45,632,3,0,0,0,0,5.8,81.2
368,Ryan Denney,BUF,DE,16,0,0,0,0,0,0,0,0,6,0,2,1,5.1,81.1
368,Ko Simpson,BUF,SS,16,0,0,0,0,0,0,0,0,1,2,1,0,5.1,81.1
370,Cortland Finnegan,TEN,CB,16,0,0,0,0,0,0,0,0,2,0,1,2,5.1,81
370,Justin Fargas,LV,RB,16,0,0,0,659,1,13,91,0,0,0,0,0,5.1,81
372,Aaron Smith,PIT,DE,16,0,0,0,0,0,0,0,0,4.5,0,1,1,5,80.7
372,G Earl,HOU,SS,15,0,0,0,0,0,0,0,0,2,1,1,0,5.4,80.7
374,Adewale Ogunleye,CHI,DE,14,0,0,0,0,0,0,0,0,6.5,0,1,3,5.8,80.6
375,J Bullocks,NO,SS,16,0,0,0,0,0,0,0,0,0,2,1,0,5,80.5
376,Byron Leftwich,JAX,QB,6,1159,7,5,41,2,0,0,0,0,0,0,0,13.4,80.46
377,Benjamin Watson,NE,TE,13,0,0,0,0,0,49,643,3,0,0,0,0,6.2,80.3
378,Ben Leber,MIN,LB,15,0,0,0,0,0,0,0,0,3,1,3,2,5.3,80.1
379,Will Allen,MIA,DB,15,0,0,0,0,0,0,0,0,1,1,1,3,5.3,80
380,T Taylor,MIN,WR,16,0,0,0,5,0,57,651,3,0,0,0,0,5,79.6
381,S Williams,CAR,SS,12,0,0,0,0,0,0,0,0,0,2,1,0,6.6,79.5
382,DJ Williams,DEN,ILB,16,0,0,0,0,0,0,0,0,1,0,1,0,5,79.3
382,Robert Geathers,CIN,DE,16,0,0,0,0,0,0,0,0,10.5,0,0,0,5,79.3
384,R McQuarters,NYG,DB,16,0,0,0,0,0,0,0,0,1,2,1,0,4.9,78.8
385,Kelly Gregg,BAL,NT,16,0,0,0,0,0,0,0,0,3.5,0,1,3,4.9,78.7
386,Bobby McCray,JAX,DE,15,0,0,0,0,0,0,0,0,10,0,2,0,5.2,78.4
387,Michael Lewis,PHI,SS,14,0,0,0,0,0,0,0,0,2,2,1,0,5.6,78.1
388,J Bolden,TB,SS,16,0,0,0,0,0,0,0,0,1,1,0,1,4.9,78
388,Ike Taylor,PIT,CB,16,0,0,0,0,0,0,0,0,0,2,0,0,4.9,78
390,K Lewis,SF,S,16,0,0,0,0,0,0,0,0,1,2,1,1,4.8,77.6
390,Brett Keisel,PIT,DE,16,0,0,0,0,0,0,0,0,5.5,0,0,1,4.8,77.6
392,N Harris,MIN,LB,14,0,0,0,0,0,0,0,0,2.5,3,1,0,5.5,77.5
393,Raheem Brock,IND,DE,16,0,0,0,0,0,0,0,0,3,0,3,3,4.8,77.3
394,Kevin Williams,MIN,DT,16,0,0,0,0,0,0,0,0,5,0,0,3,4.8,77.2
395,R Curry,LV,WR,16,0,0,1,4,0,62,727,1,0,0,0,0,4.8,77.1
396,A Dyson,NYJ,CB,15,0,0,0,0,0,0,0,0,0,4,0,0,5.1,76.5
397,Correll Buckhalter,PHI,RB,16,0,0,0,345,2,24,256,1,0,0,0,0,4.8,76.1
398,Paris Lenon,DET,ILB,16,0,0,0,0,0,0,0,0,0,1,0,2,4.8,76
398,Sebastian Janikowski,LV,K,16,0,0,0,0,0,0,0,0,0,0,0,0,4.8,76
400,Mathias Kiwanuka,NYG,DE,16,0,0,0,0,0,0,0,0,4,2,2,0,4.7,75.8
401,Patrick Crayton,DAL,WR,16,0,0,0,0,0,36,516,4,0,0,0,0,4.7,75.6
402,Johnathan Joseph,CIN,CB,16,0,0,0,0,0,0,0,0,0,0,0,1,4.7,75
402,Matt Bryant,TB,K,16,0,0,0,0,0,0,0,0,0,0,0,0,4.7,75
402,Terence Newman,DAL,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,4.7,75
405,R Godfrey,LAC,LB,13,0,0,0,0,0,0,0,0,4,0,2,0,5.7,73.7
405,Samari Rolle,BAL,CB,16,0,0,0,0,0,0,0,0,1,3,0,0,4.6,73.7
407,Lito Sheppard,PHI,CB,13,0,0,0,0,0,0,0,0,0,6,0,1,5.7,73.5
407,D Grant,JAX,FS,16,0,0,0,0,0,0,0,0,0,2,0,1,4.6,73.5
407,F Thomas,NO,CB,13,0,0,0,0,0,0,0,0,0,1,2,0,5.7,73.5
410,M McCoy,PHI,LB,15,0,0,0,0,0,0,0,0,2,0,3,0,4.9,73.3
410,Randy Moss,LV,WR,13,0,0,0,0,0,42,553,3,0,0,0,0,5.6,73.3
412,Kabeer Gbaja-Biamila,GB,DE,16,0,0,0,0,0,0,0,0,6,0,2,0,4.6,73
412,D'Qwell Jackson,CLE,ILB,13,0,0,0,0,0,0,0,0,0,0,0,0,5.6,73
412,Ryan Clark,PIT,FS,13,0,0,0,0,0,0,0,0,0,1,0,3,5.6,73
415,Wes Welker,MIA,WR,16,0,0,0,0,0,67,687,1,0,0,0,0,4.5,72.7
416,Manny Lawson,SF,OLB,16,0,0,0,0,0,0,0,0,2.5,1,0,2,4.5,72.5
417,Jarvis Green,NE,DE,16,0,0,0,0,0,0,0,0,7.5,0,3,1,4.5,72.3
418,D Jones,PHI,LB,16,0,0,0,0,0,0,0,0,0.5,0,0,0,4.5,72.1
419,M Vanderjagt,DAL,K,10,0,0,0,0,0,0,0,0,0,0,0,0,7.2,72
420,C Houston,NYJ,RB,8,0,0,0,374,5,7,43,0,0,0,0,0,9,71.7
421,Marlin Jackson,IND,DB,14,0,0,0,0,0,0,0,0,0,1,0,0,5.1,71.5
421,Michael Huff,LV,FS,16,0,0,0,0,0,0,0,0,0,0,0,0,4.5,71.5
421,Clint Ingram,JAX,LB,14,0,0,0,0,0,0,0,0,1.5,1,0,0,5.1,71.5
424,Mike Patterson,PHI,DT,16,0,0,0,0,0,0,0,0,1.5,0,0,3,4.5,71.4
425,Drew Bledsoe,DAL,QB,6,1164,7,8,28,2,0,0,0,0,0,0,0,11.9,71.36
426,Brodney Pool,CLE,DB,16,0,0,0,0,0,0,0,0,1,1,1,2,4.4,71.2
427,M McCree,LAC,S,14,0,0,0,0,0,0,0,0,1,1,0,1,5.1,71.1
428,O Huff,ARI,LB,16,0,0,0,0,0,0,0,0,0,0,1,0,4.4,71
429,Daniel Bullocks,DET,SS,15,0,0,0,0,0,0,0,0,1,0,1,0,4.7,70.9
430,Antwaan Randle El,WAS,WR,16,88,1,0,118,0,32,351,3,0,0,0,0,4.4,70.42
431,Kevin Curtis,LAR,WR,16,0,0,0,4,0,40,479,4,0,0,0,0,4.4,70.3
431,Bryant McFadden,PIT,CB,16,0,0,0,-2,0,0,0,0,0,3,0,1,4.4,70.3
433,Shaun Ellis,NYJ,DE,16,0,0,0,0,0,0,0,0,5,0,1,0,4.4,70
434,Brady Poppinga,GB,LB,16,0,0,0,0,0,0,0,0,1,1,2,0,4.4,69.6
435,Justin Miller,NYJ,DB,15,0,0,0,0,0,0,0,0,0,0,1,1,4.6,69.5
436,Darnell Dockett,ARI,DT,16,0,0,0,0,0,0,0,0,2,1,1,2,4.3,69.3
436,Heath Miller,PIT,TE,16,0,0,0,0,0,34,393,5,0,0,0,0,4.3,69.3
438,Michael Pittman,TB,RB,16,0,0,0,245,1,47,405,0,0,0,0,0,4.3,69
438,Mario Williams,HOU,DE,16,0,0,0,0,0,0,0,0,4.5,0,1,1,4.3,69
440,Deshea Townsend,PIT,DB,16,0,0,0,0,0,0,0,0,2,2,2,0,4.3,68.7
441,Mewelde Moore,MIN,RB,16,15,1,0,131,0,46,468,1,0,0,0,0,4.3,68.5
442,G Spires,TB,DT,16,0,0,0,0,0,0,0,0,5,0,0,0,4.3,68.3
443,D Robertson,NYJ,NT,16,0,0,0,0,0,0,0,0,2.5,0,1,1,4.3,68.1
444,R Manning,CHI,LB,15,0,0,0,0,0,0,0,0,2,5,1,0,4.5,68
445,K Kennedy,DET,SS,10,0,0,0,0,0,0,0,0,1,2,1,1,6.8,67.9
446,Richard Seymour,NE,DT,16,0,0,0,0,0,0,0,0,4,1,0,1,4.2,67.8
446,E Parker,LAC,WR,15,0,0,0,19,0,48,659,0,0,0,0,0,4.5,67.8
448,J Jurevicius,CLE,WR,13,0,0,0,0,0,40,495,3,0,0,0,0,5.2,67.5
448,A Hawkins,NE,SS,14,0,0,0,0,0,0,0,0,0,1,2,1,4.8,67.5
448,B Simmons,CIN,LB,11,0,0,0,0,0,0,0,0,0,2,1,1,6.1,67.5
451,Mark Roman,SF,SS,16,0,0,0,0,0,0,0,0,1,1,1,1,4.2,67.4
451,W McGinest,CLE,LB,14,0,0,0,0,0,0,0,0,4,1,0,1,4.8,67.4
453,Brandon Chillar,LAR,LB,16,0,0,0,0,0,0,0,0,2,0,1,0,4.2,67.3
453,Corey Webster,NYG,CB,12,0,0,0,0,0,0,0,0,1,1,2,1,5.6,67.3
455,W Holdman,WAS,LB,16,0,0,0,0,0,0,0,0,1,0,0,0,4.2,67.2
456,Brian Williams,JAX,DB,15,0,0,0,0,0,0,0,0,0,1,1,0,4.5,67
457,Michael Turner,LAC,RB,13,0,0,0,502,2,3,47,0,0,0,0,0,5.1,66.9
458,Cullen Jenkins,GB,DE,14,0,0,0,0,0,0,0,0,6.5,0,0,2,4.8,66.8
459,Rod Smith,DEN,WR,16,0,0,0,-5,0,52,512,3,0,0,0,0,4.2,66.7
460,F Washington,LV,CB,14,0,0,0,0,0,0,0,0,0,4,0,0,4.8,66.5
460,J David,IND,DB,16,0,0,0,0,0,0,0,0,0,2,0,1,4.2,66.5
460,Will Allen,TB,SS,16,0,0,0,0,0,0,0,0,0,0,0,0,4.2,66.5
463,T Brown,NE,WR,16,0,0,0,18,0,43,384,4,0,0,0,0,4.1,66.2
464,Takeo Spikes,BUF,LB,12,0,0,0,0,0,0,0,0,1,0,1,0,5.5,66.1
465,John Henderson,JAX,NT,16,0,0,0,0,0,0,0,0,3.5,0,0,0,4.1,65.9
466,Corey Williams,GB,DT,16,0,0,0,0,0,0,0,0,7,0,0,1,4.1,65.6
467,Sheldon Brown,PHI,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,4.1,65.5
468,V Morency,GB,RB,14,0,0,0,434,2,17,118,0,0,0,0,0,4.7,65.2
468,Owen Daniels,HOU,TE,14,0,0,0,0,0,34,352,5,0,0,0,0,4.7,65.2
470,Dwight Freeney,IND,DE,16,0,0,0,0,0,0,0,0,5.5,0,4,0,4.1,65
471,P Spicer,JAX,DE,16,0,0,0,0,0,0,0,0,3,0,0,0,4,64.7
472,Greg Castillo,LAC,DT,10,0,0,0,0,0,0,0,0,7,1,0,1,6.5,64.6
473,T James,CIN,LB,16,0,0,0,0,0,0,0,0,0,4,0,0,4,64.5
474,Kevan Barlow,NYJ,RB,11,0,0,0,321,5,7,21,0,0,0,0,0,5.8,64.2
475,Kevin Faulk,NE,RB,15,0,0,0,123,1,43,356,2,0,0,0,0,4.3,63.9
476,Jay Cutler,DEN,QB,5,1001,9,5,18,0,0,0,0,0,0,0,0,12.8,63.84
477,Trent Green,KC,QB,8,1342,7,9,59,0,0,0,0,0,0,0,0,7.9,63.58
478,B Fisher,SEA,DE,16,0,0,0,0,0,0,0,0,4,0,0,1,4,63.5
478,Al Harris,GB,CB,16,0,0,0,0,0,0,0,0,0,3,0,0,4,63.5
480,Kurt Warner,ARI,QB,7,1377,6,5,3,0,0,0,0,0,0,0,0,9.1,63.38
481,R Nece,TB,LB,15,0,0,0,0,0,0,0,0,1.5,0,0,0,4.2,63
481,D Smith,SF,LB,13,0,0,0,0,0,0,0,0,0,0,1,0,4.8,63
481,Maurice Morris,SEA,RB,16,0,0,0,604,0,11,46,0,0,0,0,0,3.9,63
484,B Bailey,DET,LB,16,0,0,0,0,0,0,0,0,1,0,0,0,3.9,62.9
485,S Parker,KC,WR,16,0,0,0,7,0,41,561,1,0,0,0,0,3.9,62.8
486,Brandon Jones,TEN,WR,16,0,0,0,3,0,27,384,4,0,0,0,0,3.9,62.7
486,Demarcus Faggins,HOU,DB,11,0,0,0,0,0,0,0,0,1,2,1,2,5.7,62.7
488,Domonique Foxworth,DEN,DB,16,0,0,0,0,0,0,0,0,0,1,1,0,3.9,62.5
488,E Hobbs,NE,CB,15,0,0,0,0,0,0,0,0,0,2,0,1,4.2,62.5
490,K Lang,DEN,LB,16,0,0,0,0,0,0,0,0,6,0,1,0,3.9,62.4
490,E Wilford,JAX,WR,16,0,0,0,0,0,36,524,2,0,0,0,0,3.9,62.4
490,D Jackson,CIN,SS,12,0,0,0,0,0,0,0,0,1,1,0,1,5.2,62.4
493,Eric Moulds,HOU,WR,16,0,0,0,6,0,57,557,1,0,0,0,0,3.9,62.3
494,M Robinson,MIN,WR,10,0,0,0,0,0,29,381,4,0,0,0,0,6.2,62.1
495,Chris Hovan,TB,DT,16,0,0,0,0,0,0,0,0,2,0,0,1,3.9,62
496,Junior Seau,NE,LB,11,0,0,0,0,0,0,0,0,1,0,0,0,5.6,61.9
497,Darren Howard,PHI,DE,16,0,0,0,0,0,0,0,0,5,0,2,1,3.9,61.7
497,A Thomas,BUF,RB,16,0,0,0,378,2,22,139,0,0,0,0,0,3.9,61.7
499,M Rucker,CAR,DE,14,0,0,0,0,0,0,0,0,5,0,1,0,4.4,61.5
499,C Emmons,NYG,LB,12,0,0,0,0,0,0,0,0,1,0,0,0,5.1,61.5
501,Seneca Wallace,SEA,QB,8,927,8,7,122,0,0,0,0,0,0,0,0,7.7,61.28
502,Cedric Griffin,MIN,SS,14,0,0,0,0,0,0,0,0,0,2,2,1,4.4,61
502,Washington Football Team,WAS,DST,16,0,0,0,0,0,0,0,0,19,6,12,6,3.8,61
504,LaMont Jordan,LV,RB,9,0,0,0,434,2,10,74,0,0,0,0,0,6.8,60.8
504,C Crocker,ATL,SS,16,0,0,0,0,0,0,0,0,1,1,0,0,3.8,60.8
506,Dallas Clark,IND,TE,12,0,0,0,0,0,30,367,4,0,0,0,0,5.1,60.7
507,D Scott,MIN,DE,16,0,0,0,0,0,0,0,0,5.5,0,1,0,3.7,59.9
507,Greg Ellis,DAL,LB,9,0,0,0,0,0,0,0,0,4.5,1,3,0,6.7,59.9
509,Elvis Dumervil,DEN,DE,13,0,0,0,0,0,0,0,0,8.5,0,1,3,4.6,59.2
510,Rodney Harrison,NE,SS,10,0,0,0,0,0,0,0,0,1,1,1,1,5.9,59
510,E Green,ARI,CB,15,0,0,0,0,0,0,0,0,0,0,1,1,3.9,59
510,J Webster,ATL,CB,8,0,0,0,0,0,0,0,0,0,2,1,0,7.4,59
513,Bertrand Berry,ARI,LB,10,0,0,0,0,0,0,0,0,6,0,3,1,5.9,58.8
514,Tye Hill,LAR,DB,16,0,0,0,0,0,0,0,0,0,3,0,1,3.7,58.5
514,R Hill,TEN,FS,15,0,0,0,0,0,0,0,0,0,2,0,0,3.9,58.5
516,Mark Simoneau,NO,LB,16,0,0,0,0,0,0,0,0,1,1,0,0,3.6,58.4
516,K Edwards,DET,DE,16,0,0,0,0,0,0,0,0,3,0,1,3,3.6,58.4
518,Sammy Morris,MIA,RB,12,0,0,0,400,1,21,162,0,0,0,1,0,4.8,58.2
519,Bobby Wade,TEN,WR,16,0,0,0,0,0,33,461,2,0,0,0,0,3.6,58.1
520,P Price,BUF,WR,16,0,0,0,18,0,49,402,3,0,0,0,0,3.6,58
521,Ryan Pickett,GB,NT,16,0,0,0,0,0,0,0,0,0,0,0,1,3.6,57.5
521,B Russell,CLE,SS,12,0,0,0,0,0,0,0,0,0,1,1,0,4.8,57.5
523,K Lucas,CAR,CB,13,0,0,0,0,0,0,0,0,0,3,0,0,4.4,57
523,J Fletcher,DET,DB,12,0,0,0,0,0,0,0,0,0,3,0,1,4.8,57
523,Nathan Vasher,CHI,DB,14,0,0,0,0,0,0,0,0,0,3,0,0,4.1,57
526,C Wilson,PIT,WR,15,21,0,0,14,0,37,504,1,0,0,0,0,3.8,56.64
527,Tully Banta-Cain,NE,LB,16,0,0,0,0,0,0,0,0,5.5,0,1,0,3.5,56.6
528,O Stoutmire,NO,SS,13,0,0,0,0,0,0,0,0,0,2,0,0,4.3,56.5
528,S Barber,PHI,LB,13,0,0,0,0,0,0,0,0,0,0,1,1,4.3,56.5
528,Pat Watkins,DAL,DB,14,0,0,0,0,0,0,0,0,0,3,2,1,4,56.5
531,Hank Baskett,PHI,WR,16,0,0,1,0,0,22,464,2,0,0,0,0,3.5,56.4
532,Vince Wilfork,NE,NT,13,0,0,0,0,0,0,0,0,1,0,0,1,4.3,56.3
533,G Wistrom,SEA,DE,16,0,0,0,0,0,0,0,0,4,0,1,1,3.5,56.2
534,Osi Umenyiora,NYG,OLB,11,0,0,0,0,0,0,0,0,6,0,1,0,5.1,56
535,Stephen Cooper,LAC,LB,16,0,0,0,0,0,0,0,0,2.5,0,1,0,3.5,55.6
536,D Carter,CAR,WR,14,0,0,0,18,0,28,357,3,0,0,0,0,4,55.5
536,Chris Harris,CHI,DB,11,0,0,0,0,0,0,0,0,0,2,0,0,5,55.5
536,Na'il Diggs,CAR,LB,15,0,0,0,0,0,0,0,0,0,0,0,0,3.7,55.5
536,Mike Adams,SF,FS,16,0,0,0,0,0,0,0,0,0,0,0,0,3.5,55.5
540,B Short,NYG,LB,9,0,0,0,0,0,0,0,0,2,0,2,0,6.2,55.4
540,Cornelius Griffin,WAS,DT,14,0,0,0,0,0,0,0,0,1,0,1,0,4,55.4
542,R Jeanty,CIN,LB,12,0,0,0,0,0,0,0,0,0,0,1,1,4.6,55
542,S Madison,NYG,CB,12,0,0,0,0,0,0,0,0,0,2,0,1,4.6,55
544,D Campbell,DET,TE,16,0,0,0,0,0,21,308,4,0,0,0,0,3.4,54.8
545,J Thomas,PHI,DE,16,0,0,0,0,0,0,0,0,6,0,1,0,3.4,54.5
546,Josh Reed,BUF,WR,13,0,0,0,13,0,34,410,2,0,0,0,0,4.2,54.3
546,Bo Scaife,TEN,TE,14,0,0,0,13,1,29,370,2,0,0,0,0,3.9,54.3
548,Keith Ellison,BUF,LB,14,0,0,0,0,0,0,0,0,1,1,0,1,3.9,54.1
