Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints
272,Bradie James,DAL,LB,16,0,0,0,0,0,0,0,0,2.5,0,0,0,5.7,91.8
274,Daryl Smith,JAX,OLB,16,0,0,0,0,0,0,0,0,4,1,1,0,5.7,91.7
275,J Lynch,DEN,SS,16,0,0,0,0,0,0,0,0,4,2,4,0,5.7,91.6
276,Bart Scott,BAL,LB,16,0,0,0,0,0,0,0,0,4,0,2,2,5.7,91.5
277,A Lelie,DEN,WR,16,0,0,0,84,0,42,770,1,0,0,0,0,5.7,91.4
278,J Darling,ARI,LB,14,0,0,0,0,0,0,0,0,1,2,0,0,6.5,91
278,Quentin Jammer,LAC,CB,16,0,0,0,0,0,0,0,0,0,1,1,0,5.7,91
280,Julian Peterson,SF,LB,15,0,0,0,0,0,0,0,0,3,0,1,1,6.1,90.9
281,M Nugent,NYJ,K,16,0,0,0,0,0,0,0,0,0,0,0,0,5.6,90
281,Sebastian Janikowski,LV,K,16,0,0,0,0,0,0,0,0,0,0,0,0,5.6,90
281,Nick Harper,IND,CB,15,0,0,0,0,0,0,0,0,0,3,0,1,6,90
281,Leigh Bodden,CLE,DB,13,0,0,0,0,0,0,0,0,0,3,2,0,6.9,90
281,Las Vegas Raiders,LV,DST,16,0,0,0,0,0,0,0,0,36,5,15,14,5.6,90
286,Brooks Bollinger,NYJ,QB,11,1558,7,6,135,0,0,0,0,0,0,0,0,8.2,89.82
287,C Crocker,CLE,SS,16,0,0,0,0,0,0,0,0,2,2,2,1,5.6,89.6
288,Domonique Foxworth,DEN,DB,16,0,0,0,0,0,0,0,0,0,2,1,1,5.6,89
289,TJ Duckett,ATL,RB,14,0,0,0,380,8,6,63,0,0,0,0,0,6.3,88.3
290,T James,CIN,LB,16,0,0,0,0,0,0,0,0,0,5,1,1,5.5,88
290,Greg Jones,JAX,RB,14,0,0,0,575,4,10,65,0,0,0,0,0,6.3,88
292,Frank Gore,SF,RB,14,0,0,0,608,3,15,131,0,0,0,0,0,6.3,87.9
292,Al Harris,GB,CB,16,0,0,0,0,0,0,0,0,3,3,1,0,5.5,87.9
294,Clark Haggans,PIT,LB,13,0,0,0,0,0,0,0,0,9,0,4,0,6.7,87.7
295,D Smith,NO,SS,15,0,0,0,0,0,0,0,0,1,2,2,0,5.8,87.5
296,Julius Peppers,CAR,DE,16,0,0,0,0,0,0,0,0,10.5,0,2,1,5.4,87.1
296,D Givens,NE,WR,13,0,0,0,13,0,59,738,2,0,0,0,0,6.7,87.1
298,R Hill,LV,FS,16,0,0,0,0,0,0,0,0,0,1,0,0,5.4,87
298,B Kassell,TEN,LB,16,0,0,0,0,0,0,0,0,0,1,1,3,5.4,87
300,R Godfrey,LAC,LB,14,0,0,0,0,0,0,0,0,1,0,1,4,6.2,86.7
301,M Booker,MIA,WR,15,0,0,0,0,0,39,686,3,0,0,0,0,5.8,86.6
302,Akin Ayodele,JAX,LB,16,0,0,0,0,0,0,0,0,2.5,0,4,1,5.4,86.4
303,R McMichael,MIA,TE,16,0,0,0,0,0,60,582,5,0,0,0,0,5.4,86.2
304,Jason Hanson,DET,K,15,0,0,0,0,0,0,0,0,0,0,0,0,5.7,86
304,Dre Bly,DET,DB,12,0,0,0,0,0,0,0,0,0,6,3,1,7.2,86
306,Michael Pittman,TB,RB,16,0,0,0,436,1,36,300,1,0,0,0,0,5.4,85.6
306,Adam Archuleta,LAR,SS,14,0,0,0,0,0,0,0,0,3.5,1,0,1,6.1,85.6
308,Nick Collins,GB,FS,16,0,0,0,0,0,0,0,0,0,1,2,0,5.3,85.5
309,Jerramy Stevens,SEA,TE,16,0,0,0,0,0,45,554,5,0,0,0,0,5.3,85.4
310,Leroy Hill,SEA,LB,15,0,0,0,0,0,0,0,0,7.5,0,2,0,5.7,85.1
311,D Macklin,ARI,DB,16,0,0,0,0,0,0,0,0,0,2,0,0,5.3,85
312,S Cowart,MIN,LB,15,0,0,0,0,0,0,0,0,2,0,0,0,5.7,84.8
313,T Taylor,MIN,WR,16,0,0,0,3,0,50,604,4,0,0,0,0,5.3,84.7
314,Shawne Merriman,LAC,DE,15,0,0,0,0,0,0,0,0,10,0,2,0,5.6,84.6
315,A Smith,NO,TE,16,0,0,0,659,3,12,46,0,0,0,0,0,5.3,84.5
316,LJ Smith,PHI,TE,16,0,0,0,0,0,61,682,3,0,0,0,0,5.3,84.2
317,D Grant,JAX,FS,16,0,0,0,0,0,0,0,0,1.5,3,0,0,5.3,84.1
317,J McCareins,NYJ,WR,16,0,0,0,8,0,43,713,2,0,0,0,0,5.3,84.1
317,L Thompson,TEN,S,16,0,0,0,0,0,0,0,0,1,1,1,0,5.3,84.1
320,T Vincent,BUF,SS,16,0,0,0,0,0,0,0,0,0,4,1,2,5.2,84
321,M Robinson,MIN,WR,15,0,0,0,0,0,31,515,5,0,0,0,0,5.6,83.5
322,Demarcus Ware,DAL,OLB,16,0,0,0,0,0,0,0,0,8,0,3,0,5.2,83.2
322,D Morgan,CAR,LB,13,0,0,0,0,0,0,0,0,3,0,1,1,6.4,83.2
324,Patrick Kerney,ATL,DE,16,0,0,0,0,0,0,0,0,6.5,0,3,3,5.2,83.1
325,Will Allen,NYG,DB,16,0,0,0,0,0,0,0,0,0,0,1,1,5.2,83
326,Dwight Freeney,IND,DE,16,0,0,0,0,0,0,0,0,11,0,6,0,5.2,82.7
327,B Moore,SF,SS,16,0,0,0,0,0,0,0,0,5,1,0,1,5.2,82.4
328,Antonio Chatman,GB,WR,16,0,0,0,34,0,49,549,4,0,0,0,0,5.1,82.3
329,Robbie Gould,CHI,K,13,0,0,0,0,0,0,0,0,0,0,0,0,6.3,82
329,Marcus Trufant,SEA,CB,15,0,0,0,0,0,0,0,0,1,1,1,0,5.5,82
329,Channing Crowder,MIA,LB,16,0,0,0,0,0,0,0,0,0,0,1,2,5.1,82
332,Heath Miller,PIT,TE,16,0,0,0,0,0,39,459,6,0,0,0,0,5.1,81.9
333,Michael Bennett,MIN,RB,16,0,0,0,473,3,27,124,2,0,0,0,0,5.1,81.7
334,Reggie Brown,PHI,WR,16,0,0,0,5,0,43,571,4,0,0,0,0,5.1,81.6
335,Kelly Holcomb,BUF,QB,10,1509,10,8,11,1,0,0,0,0,0,0,0,8.1,81.46
336,Phillip Daniels,WAS,DE,16,0,0,0,0,0,0,0,0,8,0,1,2,5.1,81.3
336,Roosevelt Colvin,NE,LB,16,0,0,0,0,0,0,0,0,7,0,2,1,5.1,81.3
338,Deshea Townsend,PIT,DB,16,0,0,0,0,0,0,0,0,3,2,1,1,5,80.8
338,D Williams,DEN,CB,12,0,0,0,0,0,0,0,0,1,2,1,1,6.7,80.8
340,B Kelly,TB,DB,16,0,0,0,0,0,0,0,0,1,4,1,0,5,80.6
341,B Alexander,NYG,SS,16,0,0,0,0,0,0,0,0,0,4,0,1,5,80.5
341,Kabeer Gbaja-Biamila,GB,DE,16,0,0,0,0,0,0,0,0,8,0,2,3,5,80.5
343,M Rucker,CAR,DE,15,0,0,0,0,0,0,0,0,7.5,0,4,2,5.4,80.4
344,Andre Johnson,HOU,WR,13,0,0,0,10,0,63,688,2,0,0,0,0,6.1,79.8
345,John Henderson,JAX,NT,16,0,0,0,0,0,0,0,0,3,0,1,0,5,79.6
346,Daunte Culpepper,MIN,QB,7,1564,6,12,147,1,0,0,0,0,0,0,0,11.3,79.26
347,Kyle Orton,CHI,QB,15,1869,9,13,44,0,0,0,0,0,0,0,0,5.3,79.16
348,James Hall,DET,DE,14,0,0,0,0,0,0,0,0,5,0,3,0,5.6,79.1
348,Brian Finneran,ATL,WR,16,0,0,0,0,0,50,611,2,0,0,0,0,4.9,79.1
350,E Warfield,KC,CB,11,0,0,0,0,0,0,0,0,0,1,0,2,7.2,79
350,T Williams,TEN,SS,16,0,0,0,0,0,0,0,0,0,1,0,1,4.9,79
350,P Surtain,KC,CB,15,0,0,0,0,0,0,0,0,0,4,0,1,5.3,79
350,JP Losman,BUF,QB,9,1340,8,8,154,0,0,0,0,0,0,0,0,8.8,79
354,M Jones,JAX,WR,16,12,0,0,51,0,36,432,5,0,0,0,0,4.9,78.78
355,David Barrett,NYJ,S,13,0,0,0,0,0,0,0,0,0,5,2,1,6,78
356,Chester Taylor,BAL,RB,15,0,0,0,487,0,41,292,1,0,0,0,0,5.2,77.9
356,J Smith,CIN,DT,16,0,0,0,0,0,0,0,0,6,0,1,1,4.9,77.9
358,B Troupe,TEN,TE,15,0,0,0,0,0,55,530,4,0,0,0,0,5.1,77
358,Houston Texans,HOU,DST,16,0,0,0,0,0,0,0,0,37,7,20,9,4.8,77
360,David Thornton,IND,LB,16,0,0,0,0,0,0,0,0,2,0,2,0,4.8,76.7
361,M Doss,IND,SS,15,0,0,0,0,0,0,0,0,0,2,0,0,5.1,76.5
361,Corey Chavous,MIN,SS,16,0,0,0,0,0,0,0,0,0,2,0,1,4.8,76.5
363,Chris Henry,CIN,WR,14,0,0,0,0,0,31,422,6,0,0,0,0,5.4,76.2
364,Mike McMahon,PHI,QB,9,1158,5,8,118,3,0,0,0,0,0,0,0,8.5,76.12
365,Raheem Brock,IND,DE,16,0,0,0,0,0,0,0,0,6.5,0,4,1,4.7,75.8
366,A Henry,DAL,FS,12,0,0,0,0,0,0,0,0,0,3,1,0,6.3,75.5
366,Jordan Babineaux,SEA,SS,16,0,0,0,0,0,0,0,0,0,3,1,1,4.7,75.5
368,C Bradford,HOU,WR,16,0,0,0,-2,0,34,436,5,0,0,0,0,4.7,75.4
369,Alex Brown,CHI,DE,16,0,0,0,0,0,0,0,0,6,0,3,0,4.7,75
369,Landon Johnson,CIN,LB,16,0,0,0,0,0,0,0,0,0,0,1,0,4.7,75
371,B Fisher,SEA,DE,16,0,0,0,0,0,0,0,0,9,0,1,0,4.7,74.7
372,W McGinest,NE,LB,16,0,0,0,0,0,0,0,0,6,0,0,1,4.7,74.5
372,Adewale Ogunleye,CHI,DE,15,0,0,0,0,0,0,0,0,10,0,1,1,5,74.5
374,Jonathan Wells,HOU,RB,15,0,0,0,325,4,22,179,0,0,0,1,0,5,74.4
374,Chike Okeafor,ARI,LB,16,0,0,0,0,0,0,0,0,7.5,0,3,0,4.6,74.4
376,Mike Alstott,TB,RB,16,0,0,0,80,6,25,222,1,0,0,0,0,4.6,74.2
377,Anthony Wright,BAL,QB,9,1582,6,9,68,0,0,0,0,0,0,0,0,8.2,74.08
378,Asante Samuel,NE,CB,15,0,0,0,0,0,0,0,0,0,3,0,0,4.9,74
378,M Furrey,LAR,S,16,0,0,0,0,0,0,0,0,0,4,0,2,4.6,74
380,D Gabriel,LV,WR,14,0,0,0,5,0,37,554,3,0,0,0,0,5.3,73.9
381,T Daniels,MIA,DB,16,0,0,0,0,0,0,0,0,0,1,0,1,4.6,73
381,C Bockwoldt,NO,LB,16,0,0,0,0,0,0,0,0,0,0,0,1,4.6,73
381,C Brown,HOU,SS,16,0,0,0,0,0,0,0,0,0,1,1,0,4.6,73
381,R Griffith,ARI,SS,16,0,0,0,0,0,0,0,0,0,1,2,0,4.6,73
381,M Brown,NYJ,LB,15,0,0,0,0,0,0,0,0,1.5,2,0,0,4.9,73
386,Dallas Clark,IND,TE,15,0,0,0,0,0,37,488,4,0,0,1,0,4.9,72.8
387,Bryan Scott,ATL,OLB,16,0,0,0,0,0,0,0,0,1,1,0,1,4.5,72.5
388,EJ Henderson,MIN,LB,15,0,0,0,0,0,0,0,0,1,0,1,1,4.8,72.2
389,S Madison,MIA,CB,15,0,0,0,0,0,0,0,0,0,2,1,0,4.8,72
389,Jevon Kearse,PHI,DE,15,0,0,0,0,0,0,0,0,7.5,0,3,0,4.8,72
389,New Orleans Saints,NO,DST,16,0,0,0,0,0,0,0,0,25,10,9,9,4.5,72
392,K Wright,JAX,DB,16,0,0,0,0,0,0,0,0,0,2,0,0,4.5,71.5
392,Nnamdi Asomugha,LV,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,4.5,71.5
394,S Orr,HOU,LB,16,0,0,0,0,0,0,0,0,7,0,4,0,4.5,71.4
395,Mike Minter,CAR,SS,16,0,0,0,0,0,0,0,0,1.5,1,1,0,4.5,71.3
396,V Hobson,NYJ,LB,16,0,0,0,0,0,0,0,0,1,0,0,1,4.4,71.2
397,B Russell,CLE,SS,16,0,0,0,0,0,0,0,0,0,3,0,0,4.4,71
397,K Herndon,SEA,CB,12,0,0,0,0,0,0,0,0,0,2,1,0,5.9,71
397,David Akers,PHI,K,12,0,0,0,0,0,0,0,0,0,0,0,0,5.9,71
397,A Pinner,DET,RB,16,0,0,0,349,3,21,181,0,0,0,0,0,4.4,71
401,B Hamilton,LV,LB,14,0,0,0,0,0,0,0,0,2,0,1,2,5.1,70.9
401,Corey Ivy,LAR,DB,16,0,0,0,0,0,0,0,0,2,1,1,0,4.4,70.9
401,Ryan Clark,WAS,FS,13,0,0,0,0,0,0,0,0,0.5,3,2,0,5.5,70.9
404,C Perry,CIN,RB,14,0,0,0,279,0,51,328,2,0,0,0,0,5,70.7
405,Chris Harris,CHI,DB,14,0,0,0,0,0,0,0,0,1,3,0,1,5,70.6
406,Isaac Bruce,LAR,WR,11,0,0,0,0,0,36,525,3,0,0,1,0,6.4,70.5
406,R McKinnon,NO,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,4.4,70.5
408,O Huff,ARI,LB,16,0,0,0,0,0,0,0,0,1,1,1,0,4.4,70.1
409,E Holmes,DET,LB,11,0,0,0,0,0,0,0,0,0,0,2,0,6.4,70
410,Antwaan Randle El,PIT,WR,16,67,1,0,73,0,35,558,1,0,0,0,0,4.4,69.78
411,C Deloatch,NYG,LB,16,0,0,0,0,0,0,0,0,0,1,1,0,4.3,69.5
411,D Jones,PHI,LB,16,0,0,0,0,0,0,0,0,0,1,0,0,4.3,69.5
413,Braylon Edwards,CLE,WR,10,0,0,0,0,0,32,512,3,0,0,0,0,6.9,69.2
414,T Kiel,LAC,SS,12,0,0,0,0,0,0,0,0,1,0,1,1,5.7,68.9
415,Greg Ellis,DAL,LB,16,0,0,0,0,0,0,0,0,8,0,2,2,4.3,68.7
416,R Hill,TEN,FS,15,0,0,0,0,0,0,0,0,0,3,1,0,4.6,68.5
416,M Manuel,SEA,SS,16,0,0,0,0,0,0,0,0,0,0,1,1,4.3,68.5
418,Mark Clayton,BAL,WR,14,0,0,0,33,1,44,471,2,0,0,0,0,4.9,68.4
419,Charles Grant,NO,DE,16,0,0,0,0,0,0,0,0,2.5,0,1,1,4.3,68.2
420,C McAlister,BAL,DB,14,0,0,0,0,0,0,0,0,0,1,1,0,4.9,68
420,P Sirmon,TEN,LB,14,0,0,0,0,0,0,0,0,2.5,0,0,1,4.9,68
420,A Peek,HOU,LB,16,0,0,0,0,0,0,0,0,6,0,2,2,4.2,68
420,J Bullocks,NO,SS,16,0,0,0,0,0,0,0,0,0,1,0,0,4.2,68
424,Shaun Rogers,DET,DT,14,0,0,0,0,0,0,0,0,5.5,0,2,1,4.8,67.9
425,M Pollard,DET,TE,16,0,0,0,0,0,46,516,3,0,0,0,0,4.2,67.6
426,Joe Horn,NO,WR,13,0,0,0,0,0,49,654,1,0,0,0,0,5.2,67.4
427,R Proehl,CAR,WR,16,0,0,0,-8,0,25,441,4,0,0,0,0,4.2,67.3
427,S Parker,KC,WR,12,0,0,0,0,0,36,533,3,0,0,0,0,5.6,67.3
429,Walt Harris,WAS,CB,13,0,0,0,0,0,0,0,0,0,1,0,0,5.2,67
429,D Groce,LAR,CB,15,0,0,0,0,0,0,0,0,0,2,1,0,4.5,67
431,D Jackson,SEA,WR,6,0,0,0,7,0,38,482,3,0,0,0,0,11.2,66.9
432,Michael Jenkins,ATL,WR,14,0,0,0,0,0,36,508,3,0,0,0,0,4.8,66.8
433,B Williams,MIN,CB,14,0,0,0,0,0,0,0,0,1,4,2,0,4.8,66.6
434,GJ Kinne,TEN,QB,14,0,0,0,0,0,55,543,2,0,0,0,0,4.7,66.3
435,Benjamin Watson,NE,TE,15,0,0,0,0,0,29,441,4,0,0,0,0,4.4,66.1
436,Reggie Hayward,JAX,DE,15,0,0,0,0,0,0,0,0,8.5,0,2,1,4.4,66
437,J Posey,BUF,LB,16,0,0,0,0,0,0,0,0,3,0,1,1,4.1,65.9
438,R McQuarters,DET,DB,16,0,0,0,0,0,0,0,0,0,2,0,0,4.1,65.5
439,D Scott,MIN,DE,16,0,0,0,0,0,0,0,0,4,0,0,1,4.1,65.1
440,Tommy Kelly,LV,DT,16,0,0,0,0,0,0,0,0,4.5,0,3,0,4.1,64.9
441,M Shipp,ARI,WR,15,0,0,0,451,0,35,255,0,0,0,1,0,4.3,64.6
442,T Fisher,GB,RB,14,14,0,0,173,1,48,347,1,0,0,0,0,4.6,64.56
443,A Jones,TEN,CB,15,0,0,0,0,0,0,0,0,0,0,0,0,4.3,64.5
444,Marshall Faulk,LAR,RB,16,0,0,0,292,0,44,291,1,0,0,0,0,4,64.3
445,Ryan Pickett,LAR,NT,16,0,0,0,0,0,0,0,0,2,0,0,0,4,64.1
446,T Cousin,JAX,LB,16,0,0,0,0,0,0,0,0,0.5,4,0,0,4,63.9
447,G Lewis,PHI,WR,16,0,0,0,13,0,48,561,1,0,0,0,0,4,63.4
448,P Pass,NE,RB,12,0,0,0,245,3,22,227,0,0,0,0,0,5.3,63.2
448,J Cooper,LV,SS,16,0,0,0,0,0,0,0,0,0.5,0,2,2,4,63.2
448,Deuce McAllister,NO,RB,5,0,0,0,335,3,17,117,0,0,0,0,0,12.6,63.2
451,K Edwards,DET,DE,16,0,0,0,0,0,0,0,0,7,0,2,3,3.9,63
451,J Hall,WAS,K,10,0,0,0,0,0,0,0,0,0,0,0,0,6.3,63
451,Shawn Bryson,DET,RB,16,0,0,0,306,1,37,284,0,0,0,0,0,3.9,63
454,J Wiggins,MIN,WR,16,0,0,0,0,0,69,568,1,0,0,0,0,3.9,62.8
454,Richard Seymour,NE,DT,12,0,0,0,0,0,0,0,0,4,0,1,1,5.2,62.8
456,B Bailey,DET,LB,11,0,0,0,0,0,0,0,0,1,1,0,0,5.7,62.6
457,Jabar Gaffney,HOU,WR,16,0,0,0,13,0,55,492,2,0,0,0,0,3.9,62.5
457,Eugene Wilson,NE,FS,16,0,0,0,0,0,0,0,0,0,1,0,1,3.9,62.5
457,Drayton Florence,LAC,CB,13,0,0,0,0,0,0,0,0,0,1,0,0,4.8,62.5
460,Pat Williams,MIN,DT,16,0,0,0,0,0,0,0,0,1.5,0,1,0,3.9,62.2
461,A Woolfolk,TEN,DB,13,0,0,0,0,0,0,0,0,0,1,1,1,4.8,62
461,Ty Warren,NE,DT,16,0,0,0,0,0,0,0,0,1.5,0,0,1,3.9,62
463,Dewayne White,TB,DE,16,0,0,0,0,0,0,0,0,3,0,2,3,3.9,61.9
464,Roddy White,ATL,WR,16,0,0,0,12,0,29,446,3,0,0,0,0,3.9,61.8
465,G Wistrom,SEA,DE,16,0,0,0,0,0,0,0,0,4,0,0,0,3.9,61.7
466,Tedy Bruschi,NE,LB,9,0,0,0,0,0,0,0,0,2,0,1,0,6.8,61.5
466,E Hobbs,NE,CB,16,0,0,0,0,0,0,0,0,0,3,0,1,3.8,61.5
468,K Carpenter,ATL,SS,15,0,0,0,0,0,0,0,0,0,2,0,0,4.1,61
468,Paris Lenon,GB,ILB,16,0,0,0,0,0,0,0,0,1.5,0,1,0,3.8,61
470,JJ Arrington,ARI,RB,15,0,0,0,370,2,25,139,0,0,0,0,0,4.1,60.9
471,P Spicer,JAX,DE,15,0,0,0,0,0,0,0,0,7.5,0,1,1,4.1,60.8
472,T Tillman,MIA,SS,16,0,0,0,0,0,0,0,0,0,3,0,1,3.8,60.5
472,Clinton Hart,LAC,SS,16,0,0,0,0,0,0,0,0,0,1,1,2,3.8,60.5
474,Brandon Stokley,IND,WR,15,0,0,0,0,0,41,543,1,0,0,0,0,4,60.3
475,Samari Rolle,BAL,CB,16,0,0,0,0,0,0,0,0,0,1,2,0,3.8,60
475,R Manning,CAR,LB,16,0,0,0,0,0,0,0,0,0,2,1,3,3.8,60
477,A Hargrove,LAR,DE,13,0,0,0,0,0,0,0,0,6.5,0,0,1,4.6,59.8
478,E Hicks,KC,DE,16,0,0,0,0,0,0,0,0,4,0,2,0,3.7,59.5
479,R Howard,MIA,DB,15,0,0,0,0,0,0,0,0,2,1,2,0,4,59.4
479,Dennis Northcutt,CLE,WR,16,0,0,0,33,0,42,441,2,0,0,0,0,3.7,59.4
481,Scott Fujita,DAL,LB,16,0,0,0,0,0,0,0,0,2,0,2,0,3.7,59.2
482,D Lewis,SEA,LB,12,0,0,0,0,0,0,0,0,0,0,1,0,4.9,59
482,A Goodman,DET,LB,15,0,0,0,0,0,0,0,0,0,3,0,0,3.9,59
484,A Hakim,NO,WR,12,0,0,0,0,0,34,489,2,0,0,0,0,4.9,58.9
485,D Hall,KC,WR,16,0,0,0,11,0,34,436,3,0,0,0,0,3.7,58.7
486,Brian Griese,TB,QB,6,1136,7,7,12,0,0,0,0,0,0,0,0,9.8,58.64
487,T Brown,NE,WR,13,0,0,0,0,0,39,466,2,0,0,0,0,4.5,58.6
488,Aaron Stecker,NO,RB,15,0,0,0,363,0,35,281,0,0,0,0,0,3.9,58.4
489,Steve Heiden,CLE,TE,15,0,0,0,0,0,43,401,3,0,0,0,0,3.9,58.1
490,M Tubbs,SEA,DT,13,0,0,0,0,0,0,0,0,5.5,0,2,1,4.5,58
490,K Ratliff,CIN,SS,16,0,0,0,0,0,0,0,0,0,3,1,1,3.6,58
490,T Parrish,SF,SS,9,0,0,0,0,0,0,0,0,0,2,0,0,6.4,58
493,J Martin,LAR,QB,8,1277,5,7,6,0,0,0,0,0,0,0,0,7.2,57.68
494,S Springs,WAS,SS,15,0,0,0,0,0,0,0,0,0,1,0,0,3.8,57.5
495,Greg Castillo,LAC,DT,16,0,0,0,0,0,0,0,0,3.5,0,1,0,3.6,57.3
495,Kevin Williams,MIN,DT,14,0,0,0,0,0,0,0,0,4,0,0,1,4.1,57.3
497,Kelly Gregg,BAL,NT,16,0,0,0,0,0,0,0,0,2.5,0,0,0,3.6,57
497,Carlos Rogers,WAS,CB,12,0,0,0,0,0,0,0,0,0,2,2,0,4.8,57
497,M Coleman,HOU,FS,15,0,0,0,0,0,0,0,0,0,1,1,0,3.8,57
500,R Nece,TB,LB,16,0,0,0,0,0,0,0,0,2,0,0,0,3.6,56.8
501,Trent Cole,PHI,OLB,15,0,0,0,0,0,0,0,0,5,0,1,0,3.8,56.7
502,R Ferguson,GB,WR,11,0,0,0,0,0,27,366,3,0,0,0,0,5.1,56.6
502,Josh Reed,BUF,WR,16,0,0,0,-3,0,32,449,2,0,0,0,0,3.5,56.6
504,R Hood,PHI,CB,16,0,0,0,0,0,0,0,0,0,3,0,0,3.5,56.5
505,Chris Draft,CAR,LB,16,0,0,0,0,0,0,0,0,2,0,1,1,3.5,56.4
506,W Demps,BAL,WR,11,0,0,0,0,0,0,0,0,0,0,0,2,5.1,56
506,DJ Williams,DEN,ILB,16,0,0,0,0,0,0,0,0,0,0,2,0,3.5,56
508,Adrian Peterson,CHI,RB,16,0,0,0,391,2,7,48,0,0,0,0,0,3.5,55.9
508,Albert Haynesworth,TEN,DT,14,0,0,0,0,0,0,0,0,3,0,1,0,4,55.9
510,K Newman,MIN,LB,13,0,0,0,0,0,0,0,0,3,1,1,1,4.3,55.8
511,A Glenn,DAL,FS,16,0,0,0,0,0,0,0,0,0,4,0,0,3.5,55.5
511,Will Allen,TB,SS,13,0,0,0,0,0,0,0,0,0,3,0,1,4.3,55.5
511,Chris Kelsay,BUF,DE,16,0,0,0,0,0,0,0,0,2.5,1,1,1,3.5,55.5
511,A Carroll,GB,DB,16,0,0,0,0,0,0,0,0,0,2,0,0,3.5,55.5
511,K Adams,PHI,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,3.5,55.5
516,Mike Sellers,WAS,TE,15,0,0,0,1,1,12,72,7,0,0,0,1,3.7,55.3
517,Hunter Hillenmeyer,CHI,LB,13,0,0,0,0,0,0,0,0,1,1,0,0,4.2,55.1
518,Cornelius Griffin,WAS,DT,13,0,0,0,0,0,0,0,0,4,1,1,1,4.2,55
518,Jermaine Phillips,TB,FS,13,0,0,0,0,0,0,0,0,0,0,0,0,4.2,55
518,D Cooper,JAX,SS,16,0,0,0,0,0,0,0,0,0,1,0,0,3.4,55
521,T LaBoy,TEN,DE,15,0,0,0,0,0,0,0,0,6.5,0,0,1,3.7,54.8
522,V Haynes,PIT,RB,14,0,0,0,274,3,11,113,0,0,0,0,0,3.9,54.7
523,G Spires,TB,DT,16,0,0,0,0,0,0,0,0,4,0,1,0,3.4,54.5
524,Arnaz Battle,SF,WR,10,27,0,0,11,0,32,363,3,0,0,0,0,5.4,54.48
525,G Jackson,GB,NT,16,0,0,0,0,0,0,0,0,1,0,1,0,3.4,54.4
526,Andre Carter,SF,DE,16,0,0,0,0,0,0,0,0,4.5,0,0,0,3.4,54.1
527,T Holt,DET,SS,10,0,0,0,0,0,0,0,0,0,2,1,1,5.4,54
527,Fred Smoot,MIN,CB,11,0,0,0,0,0,0,0,0,0,2,0,0,4.9,54
529,Lito Sheppard,PHI,CB,10,0,0,0,0,0,0,0,0,1,3,1,0,5.4,53.8
530,Rob Meier,JAX,DT,16,0,0,0,0,0,0,0,0,6,0,1,1,3.4,53.6
530,J Craft,NO,DB,16,0,0,0,0,0,0,0,0,1,3,2,0,3.4,53.6
532,Michael Boley,ATL,OLB,16,0,0,0,0,0,0,0,0,0,0,1,0,3.3,53.5
532,M Hicks,SF,RB,14,0,0,0,308,3,12,47,0,0,0,0,0,3.8,53.5
534,Devery Henderson,NO,WR,15,0,0,0,9,0,22,343,3,0,0,0,0,3.5,53.2
535,B Jue,LAC,FS,14,0,0,0,0,0,0,0,0,0,3,0,0,3.8,53
535,Mike Patterson,PHI,DT,16,0,0,0,0,0,0,0,0,3.5,0,1,0,3.3,53
537,K Johnson,DEN,FB,16,0,0,0,9,1,17,160,5,0,0,0,0,3.3,52.9
537,W Sapp,LV,NT,10,0,0,0,0,0,0,0,0,5,1,1,0,5.3,52.9
539,C Williams,BAL,SS,16,0,0,0,0,0,0,0,0,1.5,1,2,0,3.3,52.8
540,D Spragan,MIA,LB,16,0,0,0,0,0,0,0,0,1,1,1,0,3.3,52.5
541,Vince Wilfork,NE,NT,16,0,0,0,0,0,0,0,0,0.5,0,0,1,3.3,52.4
542,B Short,CAR,LB,16,0,0,0,0,0,0,0,0,0.5,0,0,0,3.3,52.3
542,T Dwight,NE,WR,16,0,0,0,11,0,19,332,3,0,0,0,0,3.3,52.3
544,A Wallace,CAR,DT,16,0,0,0,0,0,0,0,0,5,2,1,1,3.3,52.2
545,Ray Lewis,BAL,LB,6,0,0,0,0,0,0,0,0,1,1,0,1,8.7,52.1
546,B Thornton,SF,CB,12,0,0,0,0,0,0,0,0,0,2,0,0,4.3,52
546,J David,IND,DB,16,0,0,0,0,0,0,0,0,0,2,0,2,3.2,52
546,Darren Howard,NO,DE,12,0,0,0,0,0,0,0,0,3.5,0,2,2,4.3,52
546,D Hackett,SEA,WR,13,0,0,0,0,0,28,400,2,0,0,0,0,4,52
546,T Williamson,MIN,WR,14,0,0,0,28,0,24,372,2,0,0,0,0,3.7,52
551,Shaun Phillips,LAC,OLB,15,0,0,0,0,0,0,0,0,7,0,3,1,3.5,51.9
551,Aaron Smith,PIT,DE,16,0,0,0,0,0,0,0,0,2,1,1,1,3.2,51.9
553,Bertrand Berry,ARI,LB,8,0,0,0,0,0,0,0,0,6,0,1,1,6.4,51.6
