Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints
276,G Wesley,KC,SS,13,0,0,0,0,0,0,0,0,1,6,0,1,7.2,93.4
278,D Bates,MIN,WR,14,0,0,0,0,0,50,689,4,0,0,0,0,6.6,92.9
279,David Barrett,ARI,S,14,0,0,0,0,0,0,0,0,0,3,1,1,6.6,92.5
279,K Herring,LAR,SS,16,0,0,0,0,0,0,0,0,0,3,0,1,5.8,92.5
281,M Lewis,NYJ,LB,16,0,0,0,0,0,0,0,0,0.5,1,3,0,5.8,92.4
282,J Posey,HOU,LB,16,0,0,0,0,0,0,0,0,8,1,2,0,5.8,92.1
283,G Anderson,MIN,K,14,0,0,0,0,0,0,0,0,0,0,0,0,6.6,92
283,D Grant,CAR,FS,16,0,0,0,0,0,0,0,0,0,3,1,1,5.8,92
285,B Schroeder,DET,WR,14,0,0,0,0,0,36,595,5,0,0,0,0,6.5,91.5
286,B Franks,GB,TE,16,31,1,0,0,0,54,442,7,0,0,0,0,5.7,91.44
287,Kordell Stewart,PIT,QB,7,1155,6,6,191,2,0,0,0,0,0,0,0,13,91.3
288,T Dwight,LAC,WR,16,0,0,0,108,1,50,623,2,0,0,0,0,5.7,91.1
289,S Christie,LAC,K,16,0,0,0,0,0,0,0,0,0,0,0,0,5.7,91
289,E Warfield,KC,CB,16,0,0,0,0,0,0,0,0,0,4,0,1,5.7,91
289,L Flowers,PIT,SS,16,0,0,0,0,0,0,0,0,4,2,1,1,5.7,91
292,K Hardy,DAL,LB,16,0,0,0,0,0,0,0,0,2,0,2,0,5.7,90.8
293,Kenny Watson,WAS,RB,16,0,0,0,534,1,32,253,1,0,0,0,0,5.7,90.7
294,Danny Clark,JAX,LB,16,0,0,0,0,0,0,0,0,2,1,0,0,5.7,90.6
295,J Azumah,CHI,DB,16,0,0,0,0,0,0,0,0,1,0,2,0,5.7,90.5
295,R McKinnon,ARI,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,5.7,90.5
297,M Boerigter,KC,WR,15,0,0,0,0,0,20,420,8,0,0,0,0,6,90
298,C Harris,DET,SS,16,0,0,0,0,0,0,0,0,2.5,1,1,0,5.6,89.8
299,J Mungro,IND,RB,9,0,0,0,336,8,13,81,0,0,0,0,0,10,89.7
299,W Rainer,JAX,LB,16,0,0,0,0,0,0,0,0,1,0,0,1,5.6,89.7
301,Terrence Johnson,NE,CB,14,0,0,0,0,0,0,0,0,1.5,0,1,0,6.4,89.3
302,E Hicks,KC,DE,16,0,0,0,0,0,0,0,0,9,0,2,1,5.6,89
302,Arizona Cardinals,ARI,DST,16,0,0,0,0,0,0,0,0,21,17,7,8,5.6,89
304,C Wire,BUF,SS,16,0,0,0,0,0,0,0,0,3,0,0,0,5.6,88.8
304,Junior Seau,LAC,LB,13,0,0,0,0,0,0,0,0,1.5,1,1,0,6.8,88.8
306,D White,CHI,WR,16,0,0,0,11,0,51,656,4,0,0,0,0,5.5,88.7
307,Julius Peppers,CAR,DE,12,0,0,0,0,0,0,0,0,12,1,5,0,7.4,88.3
307,M Bell,SEA,LB,16,0,0,0,0,0,0,0,0,1,0,2,2,5.5,88.3
307,J Allen,HOU,RB,16,5,1,0,519,0,47,302,0,0,0,0,0,5.5,88.3
310,M Anderson,GB,SS,14,0,0,0,0,0,0,0,0,0,4,0,2,6.3,88
310,M Robertson,SEA,S,15,0,0,0,0,0,0,0,0,0,0,0,2,5.9,88
310,Buffalo Bills,BUF,DST,16,0,0,0,0,0,0,0,0,31,10,10,9,5.5,88
313,P Surtain,MIA,CB,14,0,0,0,0,0,0,0,0,1.5,6,0,0,6.3,87.9
314,D Darius,JAX,SS,14,0,0,0,0,0,0,0,0,1,1,1,0,6.3,87.7
315,Patrick Ramsey,WAS,QB,9,1539,9,8,-1,1,0,0,0,0,0,0,0,9.7,87.46
316,Cincinnati Bengals,CIN,DST,16,0,0,0,0,0,0,0,0,24,9,12,11,5.4,87
317,T Williams,GB,CB,15,0,0,0,0,0,0,0,0,1,1,3,0,5.8,86.9
318,Aaron Smith,PIT,DE,16,0,0,0,0,0,0,0,0,5.5,0,0,3,5.4,86.6
318,S Sharpe,DEN,TE,13,0,0,0,0,0,61,686,3,0,0,0,0,6.7,86.6
320,K Irvin,NO,DB,16,0,0,0,0,0,0,0,0,0,2,0,1,5.4,86
321,M Pollard,IND,TE,15,0,0,0,0,0,43,478,6,0,0,0,0,5.7,85.8
322,A Henry,CLE,FS,16,0,0,0,0,0,0,0,0,0,2,3,0,5.3,85.5
323,J Smith,CIN,DT,16,0,0,0,0,0,0,0,0,6.5,0,2,0,5.3,85.1
324,F Smoot,WAS,SS,16,0,0,0,0,0,0,0,0,0,4,1,0,5.3,85
324,T Vincent,PHI,SS,15,0,0,0,0,0,0,0,0,0,2,1,0,5.7,85
326,John Abraham,NYJ,OLB,16,0,0,0,0,0,0,0,0,10,0,1,0,5.3,84.9
326,B Alexander,PIT,FS,16,0,0,0,0,0,0,0,0,1,4,0,0,5.3,84.9
328,Adewale Ogunleye,MIA,DE,16,0,0,0,0,0,0,0,0,9.5,0,3,2,5.3,84.2
329,A Freeman,PHI,WR,16,0,0,0,0,0,46,600,4,0,0,0,0,5.2,84
329,W Bartee,KC,S,14,0,0,0,0,0,0,0,0,0,0,1,0,6,84
331,Scott Matthews,WAS,QB,8,1251,11,6,31,0,1,-13,0,0,0,0,0,10.5,83.84
332,E Brown,HOU,SS,15,0,0,0,0,0,0,0,0,0.5,2,1,0,5.6,83.7
333,Charles Grant,NO,DE,16,0,0,0,0,0,0,0,0,7,0,4,1,5.2,83.5
333,A Beasley,NYJ,CB,15,0,0,0,0,0,0,0,0,0,2,0,0,5.6,83.5
333,R Griffith,CLE,SS,12,0,0,0,0,0,0,0,0,0,3,0,0,7,83.5
336,R Porcher,DET,DE,15,0,0,0,0,0,0,0,0,5.5,0,2,3,5.5,83
337,B Green,DET,LB,15,0,0,0,0,0,0,0,0,1,0,3,0,5.5,82.6
337,John Henderson,JAX,NT,16,0,0,0,0,0,0,0,0,6.5,0,1,2,5.2,82.6
339,J Craft,JAX,DB,16,0,0,0,0,0,0,0,0,0,3,2,1,5.2,82.5
339,L Kirkland,PHI,LB,16,0,0,0,0,0,0,0,0,0,0,2,1,5.2,82.5
341,S Garnes,NYJ,SS,16,0,0,0,0,0,0,0,0,0.5,2,1,1,5.2,82.4
342,Lawyer Milloy,NE,SS,16,0,0,0,0,0,0,0,0,0,0,0,0,5.1,82
342,P Prioleau,BUF,SS,16,0,0,0,0,0,0,0,0,1,0,0,0,5.1,82
344,Marcus Stroud,JAX,DT,16,0,0,0,0,0,0,0,0,6.5,0,3,1,5.1,81.9
345,W McGinest,NE,LB,16,0,0,0,0,0,0,0,0,5.5,1,0,0,5.1,81.6
346,Jeremiah Trotter,WAS,LB,12,0,0,0,0,0,0,0,0,0,1,0,0,6.8,81.5
346,D Jackson,TB,S,16,0,0,0,0,0,0,0,0,0,3,0,1,5.1,81.5
346,A Plummer,SF,CB,15,0,0,0,0,0,0,0,0,0,1,1,0,5.4,81.5
346,Donald Washington,PIT,CB,16,0,0,0,0,0,0,0,0,0,3,1,1,5.1,81.5
346,I Ohalete,WAS,SS,16,0,0,0,0,0,0,0,0,1,3,1,1,5.1,81.5
351,Mike McKenzie,GB,DB,13,0,0,0,0,0,0,0,0,1,2,0,1,6.3,81.4
352,T Cousin,CAR,LB,16,0,0,0,0,0,0,0,0,1,2,0,1,5.1,81.3
353,O Stoutmire,NYG,SS,16,0,0,0,0,0,0,0,0,0,0,2,0,5.1,81
353,K Carpenter,ATL,SS,16,0,0,0,0,0,0,0,0,0,4,1,1,5.1,81
355,TJ Duckett,ATL,RB,12,0,0,0,507,4,9,61,0,0,0,0,0,6.7,80.8
356,S Springs,SEA,SS,15,0,0,0,0,0,0,0,0,0,3,0,1,5.4,80.5
357,J Burris,CIN,CB,16,0,0,0,0,0,0,0,0,0,1,2,1,5,80
358,M Washington,IND,LB,15,0,0,0,0,0,0,0,0,2,1,1,1,5.3,79.8
359,D Jones,NYG,LB,15,0,0,0,0,0,0,0,0,0,1,0,2,5.3,79.5
359,S Hodge,NO,LB,16,0,0,0,0,0,0,0,0,0,0,2,1,5,79.5
361,B Miller,HOU,TE,16,0,0,0,0,0,51,613,3,0,0,0,1,5,79.3
361,M Anderson,DEN,TE,15,0,0,0,386,2,18,167,2,0,0,0,0,5.3,79.3
363,Neil Rackers,CIN,K,16,0,0,0,0,0,0,0,0,0,0,0,0,4.9,79
363,D Robinson,NYJ,SS,15,0,0,0,0,0,0,0,0,0,2,1,0,5.3,79
363,G Wistrom,LAR,DE,15,0,0,0,0,0,0,0,0,4.5,1,1,2,5.3,79
363,J Cortez,SF,K,10,0,0,0,0,0,0,0,0,0,0,0,0,7.9,79
363,F Bryant,JAX,CB,16,0,0,0,0,0,0,0,0,0,1,0,2,4.9,79
368,D Ross,DAL,CB,14,0,0,0,0,0,0,0,0,0,5,0,0,5.6,78.5
368,E Robinson,BUF,LB,16,0,0,0,0,0,0,0,0,0,1,0,0,4.9,78.5
368,T Fisher,LAR,CB,14,0,0,0,0,0,0,0,0,0,2,1,1,5.6,78.5
371,B Smith,WAS,DE,16,0,0,0,0,0,0,0,0,9,0,3,0,4.9,78.3
371,C Emmons,PHI,LB,13,0,0,0,0,0,0,0,0,3.5,0,1,1,6,78.3
373,T Williams,TEN,SS,16,0,0,0,0,0,0,0,0,2,1,2,1,4.9,77.8
374,Chad Hutchinson,DAL,QB,9,1555,7,8,74,0,0,0,0,0,0,0,0,8.6,77.6
375,C McAlister,BAL,DB,13,0,0,0,0,0,0,0,0,0,1,0,0,6,77.5
376,H Nickerson,GB,LB,16,0,0,0,0,0,0,0,0,1.5,0,0,0,4.8,77.4
377,Aaron Schobel,BUF,DE,16,0,0,0,0,0,0,0,0,8.5,0,1,0,4.8,77.3
378,K Holmes,NYG,DE,15,0,0,0,0,0,0,0,0,8,0,1,2,5.1,77.2
379,R Hill,ARI,FS,14,0,0,0,0,0,0,0,0,1,2,0,2,5.5,76.8
380,M Stevens,HOU,S,16,0,0,0,0,0,0,0,0,0,1,0,0,4.8,76.5
381,J Pathon,NO,WR,14,0,0,0,0,0,43,523,4,0,0,0,0,5.4,76.3
382,Antwaan Randle El,PIT,WR,16,45,0,0,134,0,47,489,2,0,0,0,0,4.8,76.1
383,D Abraham,NYJ,CB,16,0,0,0,0,0,0,0,0,0,4,0,0,4.8,76
384,Jonathan Wells,HOU,RB,16,0,0,0,529,3,9,48,0,0,0,0,0,4.7,75.7
384,Quincy Carter,DAL,QB,7,1465,7,8,91,0,0,0,0,0,0,0,0,10.8,75.7
386,Darren Howard,NO,DE,16,0,0,0,0,0,0,0,0,8,0,3,0,4.7,75.6
387,Alge Crumpler,ATL,TE,16,0,0,0,0,0,36,455,5,0,0,0,0,4.7,75.5
388,Mike McMahon,DET,QB,8,874,7,9,96,3,1,7,0,0,0,0,0,9.4,75.26
389,T Jones,NE,S,14,0,0,0,0,0,0,0,0,1.5,1,2,2,5.4,75.1
390,Trevor Pryce,DEN,DE,16,0,0,0,0,0,0,0,0,9,0,1,1,4.7,74.8
391,E Little,CLE,SS,13,0,0,0,0,0,0,0,0,0,4,1,0,5.7,74.5
391,D Terrell,WAS,S,16,0,0,0,0,0,0,0,0,0,2,1,1,4.7,74.5
393,Chris Hovan,MIN,DT,16,0,0,0,0,0,0,0,0,5.5,0,0,2,4.6,74.4
394,T James,LV,LB,14,0,0,0,0,0,0,0,0,0,4,0,0,5.3,74
394,B Gramatica,ARI,K,16,0,0,0,0,0,0,0,0,0,0,0,0,4.6,74
396,R McMichael,MIA,TE,16,0,0,0,8,0,39,485,4,0,0,0,0,4.6,73.3
397,James Farrior,PIT,LB,14,0,0,0,0,0,0,0,0,0,0,0,1,5.2,73
397,N Harris,LV,LB,15,0,0,0,0,0,0,0,0,0.5,0,0,0,4.9,73
397,Kris Brown,HOU,K,16,0,0,0,0,0,0,0,0,0,0,0,0,4.6,73
397,D Walker,DEN,SS,16,0,0,0,0,0,0,0,0,0,1,0,0,4.6,73
397,M Edwards,DAL,CB,15,0,0,0,0,0,0,0,0,0,2,0,1,4.9,73
397,Minnesota Vikings,MIN,DST,16,0,0,0,0,0,0,0,0,27,16,5,7,4.6,73
403,Will Witherspoon,CAR,OLB,15,0,0,0,0,0,0,0,0,1.5,0,1,1,4.8,72.7
404,Thomas Jones,ARI,RB,9,0,0,0,511,2,20,113,0,0,0,0,0,8,72.4
404,A Hakim,DET,WR,10,0,0,0,3,0,37,541,3,0,0,0,0,7.2,72.4
406,A Freeman,MIA,SS,16,0,0,0,0,0,0,0,0,1.5,0,0,0,4.5,72.3
407,Sinorice Moss,NYJ,WR,15,0,0,0,48,0,30,433,4,0,0,0,0,4.8,72.1
407,D Gibson,IND,SS,13,0,0,0,0,0,0,0,0,1,1,2,1,5.5,72.1
409,Akin Ayodele,JAX,LB,16,0,0,0,0,0,0,0,0,3,1,2,0,4.5,71.9
410,S Rogers,ATL,LB,15,0,0,0,0,0,0,0,0,6.5,0,3,2,4.8,71.8
411,Richard Seymour,NE,DT,16,0,0,0,0,0,0,0,0,5.5,1,0,1,4.5,71.7
412,O Smith,NE,CB,14,0,0,0,0,0,0,0,0,0,2,2,1,5.1,71.5
412,W Harris,IND,DB,15,0,0,0,0,0,0,0,0,0,2,1,2,4.8,71.5
414,B Harris,BAL,LB,13,0,0,0,0,0,0,0,0,2,2,0,0,5.5,71.3
415,J Sehorn,NYG,CB,16,0,0,0,0,0,0,0,0,0,2,0,0,4.4,71
416,L Johnstone,MIN,DE,16,0,0,0,0,0,0,0,0,7,0,0,1,4.4,70.7
417,D Brown,CAR,RB,14,0,0,1,360,4,17,86,1,0,0,0,0,5,70.6
417,D Curry,DET,LB,16,0,0,0,0,0,0,0,0,3,0,4,1,4.4,70.6
417,R Proehl,LAR,WR,16,0,0,0,0,0,43,466,4,0,0,0,0,4.4,70.6
420,J Lynch,TB,SS,15,0,0,0,0,0,0,0,0,0,3,0,0,4.7,70.5
421,Ray Lucas,MIA,QB,7,1045,4,6,126,2,0,0,0,0,0,0,0,10.1,70.4
422,K Brady,JAX,TE,16,0,0,0,0,0,43,461,4,0,0,0,0,4.4,70.1
423,Quentin Jammer,LAC,CB,14,0,0,0,0,0,0,0,0,0,0,0,0,5,70
424,K Dyson,TEN,WR,11,0,0,0,-4,0,41,460,4,0,0,0,0,6.3,69.6
425,D Rodgers,MIA,LB,16,0,0,0,0,0,0,0,0,0,2,0,0,4.3,69.5
425,Adalius Thomas,BAL,LB,16,0,0,0,0,0,0,0,0,3,2,1,1,4.3,69.5
427,C Fauria,NE,TE,16,0,0,0,0,0,27,253,7,0,0,0,0,4.3,69.3
428,Ben Leber,LAC,LB,16,0,0,0,0,0,0,0,0,5,0,3,0,4.3,69.1
429,I Kacyvenski,SEA,LB,9,0,0,0,0,0,0,0,0,0,1,1,0,7.7,69
430,L Gordon,LAR,RB,13,0,0,0,228,1,30,278,2,0,0,0,0,5.3,68.6
431,A Lelie,DEN,WR,16,0,0,0,40,0,35,525,2,0,0,0,0,4.3,68.5
431,G McBurrows,ATL,SS,15,0,0,0,0,0,0,0,0,0.5,2,4,0,4.6,68.5
433,A Ambrose,ATL,CB,16,0,0,0,0,0,0,0,0,0,3,1,0,4.2,68
433,D Mitchell,TEN,DB,16,0,0,0,0,0,0,0,0,0,1,2,3,4.2,68
435,J McKnight,MIA,WR,14,0,0,0,39,0,28,518,2,0,0,0,0,4.8,67.7
436,K Lang,CLE,LB,15,0,0,0,0,0,0,0,0,5.5,1,2,0,4.5,67.5
436,D Macklin,IND,DB,16,0,0,0,0,0,0,0,0,0,1,1,0,4.2,67.5
438,M Caldwell,CHI,LB,16,0,0,0,0,0,0,0,0,3,0,0,1,4.2,66.6
439,E Kelly,MIN,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,4.2,66.5
439,Will Allen,NYG,DB,15,0,0,0,0,0,0,0,0,0,1,0,0,4.4,66.5
441,J Jurevicius,TB,WR,15,0,0,0,0,0,37,423,4,0,0,0,0,4.4,66.3
442,C Hall,CIN,SS,14,0,0,0,0,0,0,0,0,2,1,1,0,4.7,66.1
442,M Stewart,ATL,LB,16,0,0,0,0,0,0,0,0,3,0,1,1,4.1,66.1
444,D Starks,ARI,CB,10,0,0,0,0,0,0,0,0,0,2,0,0,6.6,66
444,K Kennedy,DEN,SS,15,0,0,0,0,0,0,0,0,0,0,0,0,4.4,66
446,C Brown,SEA,LB,8,0,0,0,0,0,0,0,0,6,0,1,0,8.2,65.8
447,Ron Dayne,NYG,RB,16,0,0,0,428,3,11,49,0,0,0,0,0,4.1,65.7
448,LaMont Jordan,NYJ,RB,14,0,0,0,316,3,17,160,0,0,0,0,0,4.7,65.6
449,Ray Lewis,BAL,LB,5,0,0,0,0,0,0,0,0,0,2,1,1,13.1,65.5
449,D Levens,PHI,RB,16,0,0,0,411,1,19,124,1,0,0,0,0,4.1,65.5
449,K Kaesviharn,CIN,SS,16,0,0,0,0,0,0,0,0,0,2,1,0,4.1,65.5
449,R Buchanan,ATL,FS,12,0,0,0,0,0,0,0,0,0,2,1,0,5.5,65.5
453,H Crockett,MIN,LB,14,0,0,0,0,0,0,0,0,1,0,1,1,4.6,64.9
454,R Bradford,MIN,S,16,0,0,0,0,0,0,0,0,0,1,0,0,4,64.5
454,J Lucas,ARI,SS,16,0,0,0,0,0,0,0,0,0,2,0,3,4,64.5
456,B Whiting,PHI,DL,16,0,0,0,0,0,0,0,0,6,0,1,3,4,64.3
457,Q Ismail,IND,WR,14,0,0,0,0,0,44,462,3,0,0,0,0,4.6,64.2
458,Chris Redman,BAL,QB,6,1034,7,3,8,0,0,0,0,0,0,0,0,10.7,64.16
459,Jeff Ulbrich,SF,LB,14,0,0,0,0,0,0,0,0,1.5,0,1,0,4.6,64.1
460,Antoine Winfield,BUF,CB,13,0,0,0,0,0,0,0,0,0,0,0,1,4.9,63.5
460,Phillip Daniels,CHI,DE,13,0,0,0,0,0,0,0,0,5.5,0,0,1,4.9,63.5
462,K Wong,HOU,LB,16,0,0,0,0,0,0,0,0,5.5,0,1,0,4,63.2
463,D Gibson,LV,SS,16,0,0,0,0,0,0,0,0,0,0,0,0,3.9,63
463,Michael Lewis,PHI,SS,14,0,0,0,0,0,0,0,0,1,1,4,3,4.5,63
465,E Conwell,LAR,TE,16,0,0,0,30,1,34,419,2,0,0,0,0,3.9,62.9
465,Josh Reed,BUF,WR,16,0,0,0,0,0,37,509,2,0,0,0,0,3.9,62.9
467,I Mili,SEA,TE,16,0,0,0,0,0,43,508,2,0,0,0,0,3.9,62.8
468,C Hall,TEN,DE,15,0,0,0,0,0,0,0,0,8,0,1,0,4.2,62.5
468,Samari Rolle,TEN,CB,16,0,0,0,0,0,0,0,0,0,2,0,0,3.9,62.5
468,R Johnson,LAC,DE,16,0,0,0,0,0,0,0,0,6.5,0,0,1,3.9,62.5
468,Chike Okeafor,SF,LB,16,0,0,0,0,0,0,0,0,6,0,2,0,3.9,62.5
472,D Morgan,CAR,LB,8,0,0,0,0,0,0,0,0,1,2,1,0,7.8,62.4
473,Kris Jenkins,CAR,NT,16,0,0,0,0,0,0,0,0,7,0,0,0,3.9,62.3
474,A Cochran,SEA,DT,16,0,0,0,0,0,0,0,0,3,1,1,0,3.9,62.2
475,Bobby Engram,SEA,WR,15,0,0,0,0,0,50,619,0,0,0,0,0,4.1,61.9
476,Jabar Gaffney,HOU,WR,16,39,1,0,0,0,41,483,1,0,0,0,0,3.9,61.86
477,D Woodson,DAL,SS,10,0,0,0,0,0,0,0,0,0,1,2,1,6.2,61.5
478,James Hall,DET,DE,16,0,0,0,0,0,0,0,0,2,0,0,2,3.8,61.4
478,A Singleton,TB,LB,16,0,0,0,0,0,0,0,0,1,1,1,0,3.8,61.4
480,Scott Fujita,KC,LB,15,0,0,0,0,0,0,0,0,1,0,0,1,4.1,61.3
481,W Demps,BAL,WR,14,0,0,0,0,0,0,0,0,1,1,1,0,4.4,61.2
482,T Peterson,PIT,K,10,0,0,0,0,0,0,0,0,0,0,0,0,6.1,61
482,Tyrone Wheatley,LV,RB,14,0,0,0,419,2,12,71,0,0,0,0,0,4.4,61
482,B Cundiff,DAL,K,16,0,0,0,0,0,0,0,0,0,0,0,0,3.8,61
482,Jeff Reed,PIT,K,6,0,0,0,0,0,0,0,0,0,0,0,0,10.2,61
482,Ryan Pickett,LAR,NT,16,0,0,0,0,0,0,0,0,0.5,0,0,0,3.8,61
487,Deion Branch,NE,WR,13,0,0,0,0,0,43,489,2,0,0,0,0,4.7,60.9
488,T Polley,LAR,LB,12,0,0,0,0,0,0,0,0,0,0,2,1,5,60.5
489,D Boston,ARI,WR,8,0,0,0,29,0,32,512,1,0,0,0,0,7.5,60.1
490,J Belser,KC,SS,16,0,0,0,0,0,0,0,0,0,1,1,2,3.8,60
490,S Graham,CAR,K,11,0,0,0,0,0,0,0,0,0,0,0,0,5.5,60
490,I Bashir,IND,S,14,0,0,0,0,0,0,0,0,0,2,1,1,4.3,60
493,Z Crockett,LV,TE,16,0,0,0,118,8,0,0,0,0,0,0,0,3.7,59.8
493,C Lewis,PHI,TE,16,0,0,0,0,0,42,398,3,0,0,0,0,3.7,59.8
493,D Bennett,TEN,WR,16,0,0,0,0,0,33,478,2,0,0,0,0,3.7,59.8
496,D Rudd,CLE,LB,16,0,0,0,0,0,0,0,0,1,0,0,0,3.7,59.7
497,K Edwards,DET,DE,16,0,0,0,0,0,0,0,0,6.5,0,2,1,3.7,59.5
497,M Wiley,LAC,DE,14,0,0,0,0,0,0,0,0,6,1,1,0,4.2,59.5
499,R Crockett,KC,CB,15,0,0,0,0,0,0,0,0,1,2,0,0,4,59.3
500,K Bell,PIT,LB,12,0,0,0,0,0,0,0,0,4,0,0,1,4.9,59
501,B Shaw,JAX,WR,16,0,0,0,0,0,44,525,1,0,0,0,0,3.7,58.5
501,T McBride,GB,S,15,0,0,0,0,0,0,0,0,0,1,1,3,3.9,58.5
501,O Huff,SEA,LB,16,0,0,0,0,0,0,0,0,0,1,2,0,3.7,58.5
501,C Williams,BAL,SS,16,0,0,0,0,0,0,0,0,0,3,1,1,3.7,58.5
505,J Morton,KC,WR,14,0,0,0,124,0,29,397,1,0,0,0,0,4.2,58.1
506,Charles Woodson,LV,SS,8,0,0,0,0,0,0,0,0,0,1,4,1,7.2,58
507,Steve Beuerlein,DEN,QB,8,925,6,5,9,1,0,0,0,0,0,0,0,7.2,57.9
508,Jeff Zgonina,LAR,DT,16,0,0,0,0,0,0,0,0,4,0,3,1,3.6,57.4
508,Alex Brown,CHI,DE,15,0,0,0,0,0,0,0,0,2.5,0,1,3,3.8,57.4
510,T Slaughter,JAX,LB,11,0,0,0,0,0,0,0,0,0,0,0,2,5.2,57
510,S Alexander,LAC,TE,14,0,0,0,0,0,45,510,1,0,0,0,0,4.1,57
510,A Goodman,DET,LB,14,0,0,0,0,0,0,0,0,0,1,0,1,4.1,57
510,J Duncan,LAR,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,3.6,57
514,W Sapp,TB,NT,16,0,0,0,0,0,0,0,0,7.5,2,1,1,3.6,56.8
515,Kelly Holcomb,CLE,QB,4,790,8,4,9,0,0,0,0,0,0,0,0,14.1,56.5
515,T Gaylor,ATL,WR,13,0,0,0,0,0,25,385,3,0,0,0,0,4.3,56.5
517,L Centers,BUF,FB,16,0,0,0,56,2,43,388,0,0,0,0,0,3.5,56.4
518,A Becht,NYJ,WR,16,0,0,0,0,0,28,243,5,0,0,0,0,3.5,56.3
519,E Wyms,TB,DT,14,0,0,0,0,0,0,0,0,5.5,0,2,1,4,56.2
520,C Brown,CLE,DE,11,0,0,0,0,0,0,0,0,2,0,1,2,5.1,56
521,Kelly Gregg,BAL,NT,16,0,0,0,0,0,0,0,0,2,0,0,0,3.5,55.9
522,Kyle Vanden Bosch,ARI,DE,16,0,0,0,0,0,0,0,0,3.5,0,0,1,3.5,55.8
523,T Poole,DEN,TE,16,0,0,0,0,0,0,0,0,1,0,1,0,3.5,55.6
523,I Reese,DEN,S,15,0,0,0,0,0,0,0,0,0.5,0,1,0,3.7,55.6
525,Shaun Ellis,NYJ,DE,16,0,0,0,0,0,0,0,0,4,0,1,0,3.5,55.5
526,J Martin,LAR,QB,5,1216,7,10,6,0,0,0,0,0,0,0,0,11,55.24
527,TJ Houshmandzadeh,CIN,WR,16,0,0,0,0,0,41,492,1,0,0,1,0,3.4,55.2
528,AJ Feeley,PHI,QB,6,1011,6,5,6,0,0,0,0,0,0,0,0,9.2,55.04
529,D Hambrick,CLE,LB,16,0,0,0,0,0,0,0,0,0,1,0,0,3.4,55
529,R Heard,SF,S,12,0,0,0,0,0,0,0,0,0,4,0,0,4.6,55
531,C Brown,BAL,LB,16,0,0,0,0,0,0,0,0,1.5,0,1,0,3.4,54.9
532,B Boyer,CLE,LB,16,0,0,0,0,0,0,0,0,3,1,1,0,3.4,54.5
532,I Reese,PHI,LB,16,0,0,0,0,0,0,0,0,1.5,0,0,0,3.4,54.5
534,C Ahanotu,BUF,DE,16,0,0,0,0,0,0,0,0,5,0,0,1,3.4,54.3
535,F Sanders,ARI,WR,12,0,0,0,2,0,34,400,2,0,0,0,0,4.5,54.2
535,A Simmons,SEA,LB,7,0,0,0,0,0,0,0,0,1,2,1,0,7.7,54.2
537,Gerard Warren,CLE,DT,16,0,0,0,0,0,0,0,0,2,0,2,2,3.4,54.1
537,Shaun Rogers,DET,DT,14,0,0,0,0,0,0,0,0,2.5,0,0,2,3.9,54.1
539,J Bolden,ATL,SS,14,0,0,0,0,0,0,0,0,0,4,0,0,3.9,54
539,T Carter,MIN,SS,16,0,0,0,0,0,0,0,0,0,1,0,0,3.4,54
539,J Reed,NO,WR,14,0,0,0,0,0,21,360,3,0,0,0,0,3.9,54
539,Clark Haggans,PIT,LB,16,0,0,0,0,0,0,0,0,6.5,0,2,0,3.4,54
539,J Fletcher,MIA,DB,16,0,0,0,0,0,0,0,0,0,2,0,0,3.4,54
544,Trent Dilfer,SEA,QB,6,1182,4,6,27,0,0,0,0,0,0,0,0,9,53.98
545,J Holecek,ATL,LB,12,0,0,0,0,0,0,0,0,1,0,0,0,4.5,53.6
546,Renaldo Wynn,WAS,DE,16,0,0,0,0,0,0,0,0,2.5,0,2,1,3.3,53.4
547,N Rogers,MIN,LB,16,0,0,0,0,0,0,0,0,2,0,3,0,3.3,53.3
547,B Smith,ATL,DE,14,0,0,0,0,0,0,0,0,6.5,0,1,0,3.8,53.3
547,E Johnson,ATL,NT,16,0,0,0,0,0,0,0,0,7,0,1,0,3.3,53.3
550,D Hall,KC,WR,15,0,0,0,49,0,17,301,3,0,0,0,0,3.5,53
551,D Jolley,LV,TE,16,0,0,0,0,0,32,409,2,0,0,0,0,3.3,52.9
552,P Spicer,JAX,DE,16,0,0,0,0,0,0,0,0,4,0,1,0,3.3,52.6
553,T Terry,SEA,LB,16,0,0,0,0,0,0,0,0,1,0,3,1,3.3,52.3
553,A Weaver,BAL,DT,16,0,0,0,0,0,0,0,0,3.5,0,3,0,3.3,52.3
555,T Dixon,DAL,SS,16,0,0,0,0,0,0,0,0,2,1,2,0,3.3,52.1
556,J Tuthill,WAS,K,11,0,0,0,0,0,0,0,0,0,0,0,0,4.7,52
556,S Madison,MIA,CB,16,0,0,0,0,0,0,0,0,0,3,1,0,3.2,52
556,B Walker,DET,SS,10,0,0,0,0,0,0,0,0,1,0,2,0,5.2,52
